"Get your globally recognized avatar from <a href=""https://gravatar.com/"">Gravatar.com</a>","Pořiďte si celosvětově uznávaný avatar z <a href=""https://gravatar.com/"">Gravatar.com</a>"
First data column must be blank.,První sloupec dat musí být prázdný.
Print,Tisk,
Restrict IP,Omezit IP,
Unable to send emails at this time,Nelze odeslat emaily v tomto Čase,
Search or type a command,Vyhledávání nebo zadejte příkaz,
e.g. smtp.gmail.com,např. smtp.gmail.com,
Add A New Rule,Přidat nové pravidlo,
Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,Název dokumentu typu (DocType) se kterým chcete provázat toto pole. Např.: Zákazník,
Roles Assigned,Přiřazení rolk,
Parent Label,nadřazený popisek,
Permissions are automatically translated to Standard Reports and Searches.,Oprávnění jsou automaticky překládána ve standardních výpisech a vyhledávačích.
Repeat Till,Opakovat dokud,
Will be used in url (usually first name).,Bude použito v url (obvykle první jméno).
Can not edit Read Only fields,Nemůžete upravovat pole určená pouze pro čtenu,
Edit Heading,Upravit záhlavu,
File URL,Adresa URL souboru,
Upcoming Events for Today,Nadcházející události pro dnešek,
Email By Document Field,Email od pole dokumentu,
File Data,Nahrané soubory,
Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,Slučování je možné pouze mezi skupinami (skupina-skupina) nebo mezi uzlem typu stránka a jiným uzlem typu stránka,
Added {0},Přidáno: {0}
Fraction Units,Zlomkové jednotky,
Parent Web Page,nadřazená internetová stránka,
{0} must be set first,{0}: musí být nastaveno prvny,
plane,letadlo,
"If you are uploading new records, ""Naming Series"" becomes mandatory, if present.","Pokud nahráváte nové záznamy, ""číselníky"" se stanou povinnými, pakliže jsou zvoleny."
Fold can not be at the end of the form,Fold nemůže být na konci formuláře,
System and Website Users,Systémový a veřejní uživatele,
Doc Status,Doc Status,
"Your download is being built, this may take a few moments...","Vaše záloha se připravuje pro stažení, tato operace může chvíli trvat v závislosti na objemu dat, trpělivost prosím …"
<i>text</i> <b>in</b> <i>document type</i>,<i>text</i> <b>v</b> <i>typu dokumentu</i>
Begin this page with a slideshow of images,Začněte tuto stránku slideshow obrázke,
Docname,Docname,
Version restored,Verze obnovena,
Event Role,Role události,
Indent (Tab),Odsazení (Tab)
List,seznam,
Page Role,Role stránky,
Field {0} in row {1} cannot be hidden and mandatory without default,Pole {0} na řádku {1} nemůže být skryté a povinné bez výchozí hodnoty,
mm/dd/yyyy,mm/dd/rrrr,
Re:,Re: 
"Sub-currency. For e.g. ""Cent""","Sub-měna. Pro např ""Cent """
Check this to make this the default letter head in all prints,Toto zaškrtněte pro vytvoření výchozího záhlaví pro veškerý tisk,
Server,Server,
Link,Odkaz,
No file attached,Žádný soubor nepřiložen,
Version,Verze,
Fill Screen,Vyplnit obrazovku,
Edit Permissions,Upravit oprávněnk,
Edit via Upload,Upravit pomocí Vkládánk,
Country Name,Stát Název,
About Us Team Member,O nás – člen týmu,
"Permissions are set on Roles and Document Types (called DocTypes) by setting rights like Read, Write, Create, Delete, Submit, Cancel, Amend, Report, Import, Export, Print, Email and Set User Permissions.","Oprávnění se nastavují na rolích a typech dokumentů (nazýváme je DocTypes) nastavením práv jako číst, Zapsat, Vytvořit, Smazat, Vložit, Zrušit, Změnit, Výpis, Import, Export, Tisk, Email a Nastavení uživatelských oprávnění."
"Apart from Role based Permission Rules, you can apply User Permissions based on DocTypes.","Kromě pravidel oprávnění založených na rolích, můžete aplikovat uživatelská oprávnění založená na DocTypes."
"These permissions will apply for all transactions where the permitted record is linked. For example, if Company C is added to User Permissions of user X, user X will only be able to see transactions that has company C as a linked value.","These permissions will apply for all transactions where the permitted record is linked. For example, if Company C is added to User Permissions of user X, user X will only be able to see transactions that has company C as a linked value."
ID (name) of the entity whose property is to be set,ID (název) entity jejíž vlastnost bude nastavena,
Website Theme Image Link,Internetové stránky Téma Image Link,
Sidebar Items,Položky postranního panelu,
exclamation-sign,exclamation-sign,
Hide Sidebar,Skrýt Sidebar,
Gantt,Gantt,
Introduce your company to the website visitor.,Představte svoji organizaci návštěvníků internetových stránek.
Please duplicate this to make changes,"Prosím, kopírovat to, aby se změny"
Font Size,Velikost písma,
Unread Messages,Nepřečtené zprávy,
facetime-video,facetime-video,
1 comment,1 komentáa,
Days Before,Dny před,
Select a Banner Image first.,Zvolte nejdříve obrázek banneru.
volume-down,volume-down,
Send Notification to,Odeslat oznámení na,
Saved,Uloženo,
Please specify doctype,Prosím specifikujte doctype,
Format Data,Formát dat,
Customize Form Field,Přizpůsobit formulářové pole,
Check which Documents are readable by a User,"Podívejte se, které dokumenty jsou čitelné uživatelem"
Reset Password Key,Obnovit heslo klíče,
Enable Auto Reply,Povolit automatické odpovědi,
zoom-in,Zvětšit,
Unsubscribe from this list,Odhlásit se z tohoto seznamu,
Sep,Záře,
Width,Šířka,
Notify if unreplied,"Upozornit, pokud Nezodpovězená"
Fields,Pole,
Parent Table,nadřazená tabulka,
{0} in row {1} cannot have both URL and child items,{0} na řádku {1} nemůže mít zároveň URL a podřízené položky,
Root {0} cannot be deleted,Kořen (nejvyšší úroveň): {0} nelze smazat,
No comments yet,Zatím žádné komentáře,
Both DocType and Name required,Jak DOCTYPE tak Jméno je vyžadováno,
Cannot change docstatus from 1 to 0,Nelze změnit docstatus z 1 na 0,
Defines actions on states and the next step and allowed roles.,Definuje akce na stavech a další krok a povolené role.
"As a best practice, do not assign the same set of permission rule to different Roles. Instead, set multiple Roles to the same User.",Nejlepší praxí je NEpřiřazovat stejnou sadu oprávnění různým rolím. Namísto toho nastavte více rolí stejnému uživateli.
Message to be displayed on successful completion,"Zpráva, která bude zobrazena po úspěšném dokončení"
Footer Items,Položky zápatu,
Menu,Menu,
DefaultValue,Výchozí hodnota,
User Roles,Uživatelské role,
Property Setter overrides a standard DocType or Field property,Konfigurátor vlastností přepisuje standardní DocType nebo vlastnosti pole,
Cannot Update: Incorrect / Expired Link.,Nelze obnovit: Neplatný / expirovaný odkaz.
Set Only Once,Nastavit pouze jednou,
{0}: Cannot set import as {1} is not importable,"{0}: Nelze nastavit import, protože {1} není importovatelné"
"target = ""_blank""","target = ""_blank"""
hdd,hdd,
You don't have access to Report: {0},Nemáte přístup k Reportu: {0}
Send Welcome Email,Odeslat uvítací e-mail,
Upload CSV file containing all user permissions in the same format as Download.,"Nahrát (upload) soubor CSV obsahující všechna uživatelská oprávnění ve stejném formatu, v jakém jste je stáhli."
Doc Name,Doc Name,
Heading,Nadpis,
resize-vertical,resize-vertical,
Introductory information for the Contact Us Page,Úvodní informace na stránce kontaktujte nás,
thumbs-down,thumbs-down,
Comment Time,Čas komentáře,
indent-left,indent-left,
Currency Name,Jméno měny,
Javascript,Javascript,
Content Hash,Otisk obsahu (hash)
Stores the JSON of last known versions of various installed apps. It is used to show release notes.,Uchovává JSON posledních známých verzí různých instalovaných aplikací. To se používá k zobrazení poznámky k vydání.
Google Font (Text),Google Font (Text)
Did not remove,Nebylo odebráno,
Query,Dotaz,
Sort Order,Pořadí řazeno,
'In List View' not allowed for type {0} in row {1},'V seznamu' není povoleno pro typ {0} na řádku {1}
Select the label after which you want to insert new field.,"Zvolte popisek, za kterým chcete vložit nové pole."
Tweet will be shared via your user account (if specified),Tweet bude sdílen skrze Váš uživatelský účet (pakliže je specifikován)
Document Share Report,Dokument Share Report,
Last Login,Poslední přihlášent,
Fieldname is required in row {0},Název pole je vyžadován v řádku: {0}
Column,Sloupec,
Adds a custom field to a DocType,Přidá přizpůsobené pole do DocType 
Bold (Ctrl/Cmd+B),Tučně (Ctrl/Cmd+B)
Upload and Sync,Nahrát a sloučit,
Shared with {0},Společná pracoviště s {0}
Single Types have only one record no tables associated. Values are stored in tabSingles,Typy osamocené mají pouze jeden záznam - není asociovaná žádná tabulka. Hodnoty jsou uloženy v tabSingles,
Bulk Email,Hromadný Email,
Rules defining transition of state in the workflow.,Pravidla definující přechod stavů v tocích (workflow).
Index,Index,
Number list,číselný seznam,
Everyone,Všichni,
backward,pozpátku,
Set numbering series for transactions.,Nastavit čáslené řady pro transakce.
POP3 Server,POP3 server,
Last IP,Poslední IP,
Add To,Přidat do,
Filter records based on User Permissions defined for a user,Filtrovat záznamy za základě uživatelských oprávnění definovaných pro uživatele,
Insert picture (or just drag & drop),Vložit obrázek (nebo přetáhni & pusť)
Fieldname not set for Custom Field,Přizpůsobené pole nemá nastaven název,
Last Updated By,Naposledy aktualizováno by,
Background Color,Barva pozadv,
There were errors while sending email. Please try again.,Narazili jsme na problémy při odesílání emailu. Prosím zkuste to znovu.
0 is highest,0 je nejvyšša,
Value Changed,Hodnota změněna,
Duplicate name {0} {1},Duplicitní jméno {0} {1}
Web Form Field,Pole webového formuláře,
Hide field in Report Builder,Skrýt pole v konfigurátoru výpise,
Edit HTML,Upravit HTML,
Restore Original Permissions,Obnovit původní práva,
Button,Tlačítko,
Default Outgoing,Výchozí Odchoze,
play,play,
Click on the link below to complete your registration and set a new password,Klikněte na odkaz dole pro dokončení Vaší registrace a nastavení nového hesla,
Did not add,Nebylo přidáno,
Contact Us Settings,Nastavení - Kontaktujte nás,
text-width,text-width,
View Properties (via Customize Form),Zobrazení vlastností (přes Vlastní forma)
Sidebar,Postranní panel,
Report Builder reports are managed directly by the report builder. Nothing to do.,Výpisy konfigurátoru výpisů jsou spravovány přímo konfigurátorem výpisů. Nelze provést žádnou akci.
Cannot edit templated page,Nelze upravit stránku šablony,
none of,žádný z,
Upload User Permissions,Nahrát (upload) uživatelská oprávněny,
Checked items will be shown on desktop,Zaškrtnuté položky se zobrazí na ploše,
{0} cannot be set for Single types,{0} nelze nastavit pro Single types,
{0} updated,{0}: aktualizováno,
Report cannot be set for Single types,Výpis nemůže být nastaven pro typy osamoceny,
Feb,Únor,
Role,Role,
Cent,Cent,
Manage uploaded files.,Spravovat nahrané soubory.
"States for workflow (e.g. Draft, Approved, Cancelled).","Stavy toků jako např.: Rozpracováno, Schváleno, Zrušeno."
Set Quantity,Nastavit Množstvt,
Data Import Tool,Nástroj importování dat,
Registration Details Emailed.,Podrobnosti o registraci odeslány emailem.
Is Single,Je osamocena,
User ID of a Blogger,ID uživatele bloggera,
There should remain at least one System Manager,Měl by zde zbýt alespoň jeden systémový administrátor,
circle-arrow-right,circle-arrow-right,
Method,Metoda,
Script Report,Skriptovaný výpis,
Company Introduction,Představení organizace,
Apply User Permissions,Použít oprávněna,
Modules HTML,Moduly HTML,
Missing Values Required,Chybějící hodnoty vyžadovány,
{0} is not set,{0} není nastavena,
Not allowed to access {0} with {1} = {2},Není povoleno přistupovat k {0} s {1} = {2}
View this in your browser,Podívej se na to ve svém prohlížeči,
Search Fields,Vyhledávací pole,
Email sent to {0},Email odeslán (komu) {0}
Event,Událost,
"On {0}, {1} wrote:","Dne {0}, {1} napsal:"
Cannot delete standard field. You can hide it if you want,"Nelze smazat standardní pole. Můžete ji skrýt, pokud chcete"
For top bar,Pro horní panel,
In points. Default is 9.,V bodech. Výchozí je 9.
Reduce indent (Shift+Tab),Zmenšit odsazení (Shift+Tab)
"Print with Letterhead, unless unchecked in a particular Document","Tisk s hlavičkou Letterhead, pokud není nazaškrtnuté v konkrétním dokumentu"
heart,srdce,
minus,mínus,
Server Error: Please check your server logs or contact tech support.,Serverová chyba: Prosím zkontrolujte serverové logy nebo kontaktujte technickou podporu.
Welcome email sent,Uvítací email odeslán,
Already Registered,Již registrováno,
Float Precision,Počet desetinných míst,
Property Setter,Konfigurátor vlastnostn,
Select User or DocType to start.,Vyberte uživatele nebo DocType pro zahájenn,
No Apps Installed,Žádné Apps Instalovann,
Mark the field as Mandatory,Označit pole jako povinnn,
Google User ID,Google ID uživatele,
This method can only be used to create a Comment,Tuto metodu lze použít pouze k vytvoření komentán,
Add custom forms.,Přidat vlastní formuláře.
The system provides many pre-defined roles. You can add new roles to set finer permissions.,Systém poskytuje mnoho předdefinovaných rolí. Můžete přidat vlastní nové role pro detailnější nastavení oprávnění.
Geo,Geo,
Blog Category,Kategorie blogu,
Roles HTML,Role HTML,
All customizations will be removed. Please confirm.,Všechna přizpůsobení budou odebrána. Prosím potvrďte.
Page HTML,HTML kód stránky,
Header,Záhlavy,
Unknown Column: {0},Neznámý sloupec: {0}
Optional: Always send to these ids. Each email id on a new row,Volitelné: Vždy zaslat na tyto id. Každé email id na novém řádku,
Users with role {0}:,Uživatelé s rolí {0}:
Custom Format,Vlastní formát,
Integrations,Integrace,
Section Break,Zalomení sekce,
Sender Full Name,Odesílatel Jméno a příjment,
Messages,Zprávy,
Must specify a Query to run,Musíte specifikovat Dotaz pro spuštěnt,
"Language, Date and Time settings","Nastavení Jazyka, Data a Času"
Represents a User in the system.,Představuje uživatele v systému,
"The task {0}, that you assigned to {1}, has been closed.","Úkol {0}, které jste přiřadili k {1}, byl uzavřen."
Modules Access,Moduly Přístup,
Print Format Type,Typ formátu tisku,
Open Source Applications for the Web,Open Source aplikací pro web,
Hide Toolbar,Skrýt panel nástrojp,
SMTP Settings for outgoing emails,SMTP nastavení pro odchozí e-maily,
Import Failed,Import se nezdařil,
Your password has been updated. Here is your new password,Vaše heslo bylo aktualizováno. Zde je Vaše nové heslo,
Auto Reply Message,Zpráva automatické odpovědi,
Condition,Podmínka,
Open a module or tool,Otevřít modul nebo nástroj,
App Name,Název aplikace,
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","Pole které reprezentuje stav toku (workflow) transakce (pakliže pole není přítomno, bude vytvořeno nové skryté přizpůsobené pole)"
Email not verified with {1},Email není verifikován s {1}
e.g. pop.gmail.com,např. pop.gmail.com,
Edit to add content,Upravit pro přidání obsahu,
Advanced,Pokročilm,
"User Type ""System User"" can access Desktop. ""Website User"" can only be logged into the website and portal pages.","User Type ""System User"" přístup Desktop. ""Webové stránky User"" může být přihlášen na webu a stránkách portálu pouze."
Attached To Name,Přiloženo jménu,
Invalid User Name or Support Password. Please rectify and try again.,"Neplatný Uživatelské jméno nebo Support heslo. Prosím, opravu a zkuste to znovu."
Yahoo Mail,Yahoo Mail,
Saved!,Uloženo!
Updated {0}: {1},Aktualizovaný {0}: {1}
Master,Hlavnt,
User Cannot Create,Uživatel nemůže Vytvořit,
"These will also be set as default values for those links, if only one such permission record is defined.","Tyto budou rovněž nastaveny jako výchozí hodnoty pro tyto odkazy, pakliže pouze jeden záznam oprávnění je definován."
{0} on {1},{0} na {1}
Enter Form Type,Vložte typ formuláře,
Updated To New Version,Aktualizováno na novou verzi,
Depends On,Závisí na,
Additional Permissions,Rozšířená oprávněne,
Compose,Skládat,
Start entering data below this line,začněte vkládat data pod tímto řádkem,
retweet,retweet,
Update the template and save in CSV (Comma Separate Values) format before attaching.,Aktualizujte šablony a uložit ve formátu CSV (čárkami různé hodnoty) ve formátu před připojením.
Specify the value of the field,Zadejte hodnotu pole,
May,Květen,
Jan,Leden,
eye-close,eye-close,
Applications,Aplikace,
Report this issue,Nahlásit tento problém,
Adds a custom script (client or server) to a DocType,Přidá přizpůsobený skript (klient nebo server) do DocType,
"This field will appear only if the fieldname defined here has value OR the rules are true (examples): <br>
myfield,
eval:doc.myfield=='My Value'<br>
eval:doc.age>18","Toto pole se zobrazí pouze v případě, že fieldname zde definovány má hodnotu, nebo pravidla jsou pravdivé (příklady): <br> 
 MyField 
 eval: doc.myfield == 'My Value' <br> 
 eval: doc.age> 18"
Cannot set Email Alert on Document Type {0},Nelze nastavit emailové upozornění na typ dokumentu {0}
Setup of fonts and background.,Nastavení fonty a pozadí.
Workflow Action Master,Akce hlavních toke,
Field Type,Typ pole,
only.,pouze.
Doc Type,Doc Type,
Invalid Mail Server. Please rectify and try again.,"Neplatný Mail Server. Prosím, opravu a zkuste to znovu."
"For Links, enter the DocType as range.
For Select, enter list of Options, each on a new line.","Pro odkazy, zadejte DocType jako rozsah. Pro Select, zadejte seznam možností, z nichž každý na nový řádek."
film,film,
No permission to read {0},Bez oprávnění číst: {0}
Multiple root nodes not allowed.,Není povoleno více kořenových uzlů (uzlů nejvyšší úrovně).
Get,Získat,
Options for select. Each option on a new line. e.g.: <br>Option 1<br>Option 2<br>Option 3<br>,Možnosti pro výběr. Každá možnost na novém řádku. Např.: <br>Možnost 1<br>Možnost 2<br>Možnost 3<br>
Confirm,Potvrdit,
yyyy-mm-dd,rrrr-mm-dd,
Website Slideshow,Promítání obrázků na www stránce,
"Link that is the website home page. Standard Links (index, login, products, blog, about, contact)","Odkaz na domovskou www stránku. Standardní odkazy (index, přihlášení, produkty, blog, o nás, kontakt)"
Bullet list,Bodový seznam,
Banner Image,Obrázek banneru,
Custom Field,Přizpůsobené pole,
Please specify which date field must be checked,Prosím specifikujte které datum musí být prověřeno,
Set User Permissions,Nastavit práva,
Email Account Name,Název e-mailového účtu,
Select Document Types,Zvolte typy dokumentm,
"e.g. ""Support"", ""Sales"", ""Jerry Yang""","např ""Podpora "","" Prodej"","" Jerry Yang """
Facebook User ID,Facebook ID uživatele,
fast-forward,fast-forward,
"Check columns to select, drag to set order.","Zkontrolujte, zda sloupce vybrat, přetáhnout nastavení pořadí."
Every Day,Každý den,
Please setup default Email Account from Setup > Email > Email Account,"Prosím, nastavte výchozí e-mailový účet v  Nastavení > E-mail > E-mailový účet"
move,Stěhovat,
Date and Number Format,Formát čísel a data,
"Add the name of a <a href=""https://www.google.com/fonts/"" target=""_blank"">Google Web Font</a> e.g. ""Open Sans""","Přidejte název <a href=""https://www.google.com/fonts/"" target=""_blank"">Google Web písma</a> např &quot;otevřené Sans&quot;"
Actions,Akce,
align-justify,zarovnat-vyplnit,
Middle Name (Optional),Druhé jméno (volitelné)
No Results,Žádné výsledky,
Security,Bezpečnost,
**Currency** Master,** Měna ** Hlavny,
Address and other legal information you may want to put in the footer.,"Adresa a další formální informace, které byste rádi uvedli v zápatí."
Starred By Me,Hrál By Me,
Select Document Type,Zvolte typ dokumentu,
Cannot delete {0} as it has child nodes,Nelze smazat {0} jelikož to má podřízené uzly,
clear,jasne,
Every day events should finish on the same day.,Denní události by měly skončit ve stejný den.
User Tags,Uživatelské štítky,
download-alt,download-alt,
Main Section,Hlavní sekce,
{0} not allowed in fieldname {1},{0}: není povoleno v názvu pole {1}
Icon,ikona,
Content in markdown format that appears on the main side of your page,"Obsah ve značkovacím formátu, který se zobrazí v hlavní části Vaší www stránky"
dd/mm/yyyy,dd/mm/rrrr,
"An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [<a href=""http://favicon-generator.org/"" target=""_blank"">favicon-generator.org</a>]","Soubor ikony s příponou *.ico. Měl by být 16 x 16 px. Vygenerováno použitím favicon generator. [<a href=""http://favicon-generator.org/"" target=""_blank"">favicon-generator.org</a>]"
Blog Settings,Nastavení blogu,
You can also copy-paste this link in your browser,Můžete také kopírovat - vložit tento odkaz do Vašeho prohlížeče,
bullhorn,megafon,
Facebook Client Secret,Facebook tajný klíč klienta,
Copyright,Copyright,
Google Client Secret,Google tajný klíč klienta,
Write a Python file in the same folder where this is saved and return column and result.,Zapíše soubor Pythonu ve stejném adresáři kde je toto uloženo a vrátí sloupec a výsledek.
Sort Field,Pole řadit dle,
"We are very sorry for this, but the page you are looking for is missing (this could be because of a typo in the address) or moved.","Je nám velmi líto, ale stránka kterou hledáte chybí (může to být typografickou chybou v adresním řádku) nebo mohla být přesunuta."
Field {0} of type {1} cannot be mandatory,Pole {0} typu {1} nemůže být povinno,
If {0} is permitted,Pokud {0} je povoleno,
Activity,Činnost,
"Help: To link to another record in the system, use ""#Form/Note/[Note Name]"" as the Link URL. (don't use ""http://"")","Nápověda: Pro odkaz na jiný záznam v systému, použijte ""# Form / Note / [Poznámka: name]"" jako URL odkazu. (Nepoužívejte ""http: //"")"
