DocType: Currency,Smallest circulating fraction unit (coin). For e.g. 1 cent for USD and it should be entered as 0.01,చిన్న తిరుగుతున్న భిన్నం యూనిట్ (నాణెం). ఇది 0.01 గా నమోదు చేయాలి మరియు USD కోసం ఉదా 1 సెంటు
DocType: Social Login Key,GitHub,GitHub
apps/frappe/frappe/model/base_document.py,"{0}, Row {1}","{0}, రో {1}"
DocType: DocField,Markdown Editor,మార్క్‌డౌన్ ఎడిటర్
apps/frappe/frappe/model/document.py,Beginning with,తో ప్రారంభమై
apps/frappe/frappe/core/doctype/data_export/exporter.py,Data Import Template,డేటా దిగుమతి మూస
apps/frappe/frappe/public/js/frappe/ui/toolbar/toolbar.js,An error occurred while setting Session Defaults,సెషన్ డిఫాల్ట్‌లను సెట్ చేసేటప్పుడు లోపం సంభవించింది
apps/frappe/frappe/public/js/frappe/model/model.js,Parent,మాతృ
apps/frappe/frappe/templates/emails/download_data.html,We have received a request from you to download your {0} data associated with: {1},దీనితో అనుబంధించబడిన మీ {0} డేటాను డౌన్‌లోడ్ చేయమని మేము మీ నుండి అభ్యర్థనను అందుకున్నాము: {1}
DocType: System Settings,"If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 2 being medium strong and 4 being very strong.","ప్రారంభించబడితే, పాస్వర్డ్ బలం కనీస పాస్ వర్డ్ స్కోర్ విలువ ఆధారంగా అమలు చేయబడతాయి. 2 యొక్క విలువ మీడియం బలమైన ఉండటం మరియు 4 చాలా బలమైన ఉండటం."
DocType: System Settings,"If enabled, the password strength will be enforced based on the Minimum Password Score value. A value of 2 being medium strong and 4 being very strong.","ప్రారంభించబడితే, పాస్వర్డ్ బలం కనీస పాస్ వర్డ్ స్కోర్ విలువ ఆధారంగా అమలు చేయబడతాయి. 2 యొక్క విలువ మీడియం బలమైన ఉండటం మరియు 4 చాలా బలమైన ఉండటం."
DocType: About Us Settings,"""Team Members"" or ""Management""",&quot;జట్టు సభ్యులు&quot; లేదా &quot;నిర్వహణ&quot;
apps/frappe/frappe/core/doctype/doctype/doctype.py,Default for 'Check' type of field must be either '0' or '1',రంగంలో &#39;తనిఖీ&#39; రకం కోసం డిఫాల్ట్ గాని &#39;0&#39; లేదా &#39;1&#39; ఉండాలి
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,Yesterday,నిన్న
DocType: Contact,Designation,హోదా
apps/frappe/frappe/email/doctype/email_account/email_account.py,Automatic Linking can be activated only for one Email Account.,స్వయంచాలక లింకింగ్ ఒక ఇమెయిల్ ఖాతా కోసం మాత్రమే సక్రియం చేయబడుతుంది.
DocType: Test Runner,Test Runner,టెస్ట్ రన్నర్
DocType: Auto Repeat,Monthly,మంత్లీ
DocType: Address,Uttarakhand,ఉత్తరాఖండ్
DocType: Email Account,Enable Incoming,ఇన్కమింగ్ ప్రారంభించు
apps/frappe/frappe/core/doctype/version/version_view.html,Danger,డేంజర్
DocType: Address,Email Address,ఇమెయిల్ అడ్రస్
DocType: Workflow State,th-large,వ పెద్ద
DocType: Communication,Unread Notification Sent,పంపిన చదవని నోటిఫికేషన్
apps/frappe/frappe/public/js/frappe/utils/tools.js,Export not allowed. You need {0} role to export.,ఎగుమతి అనుమతి లేదు. మీరు ఎగుమతి {0} పాత్ర అవసరం.
DocType: Assignment Rule,Automatically Assign Documents to Users,వినియోగదారులకు పత్రాలను స్వయంచాలకంగా కేటాయించండి
apps/frappe/frappe/public/js/frappe/social/components/Post.vue,Unpin,పిన్ తీసివేయి
DocType: System Settings,In seconds,సెకన్లలో
apps/frappe/frappe/public/js/frappe/list/list_view.js,Cancel {0} documents?,{0} పత్రాలను రద్దు చేయాలా?
DocType: DocType,Is Published Field,ప్రచురించబడింది ఫీల్డ్
DocType: GCalendar Settings,GCalendar Settings,GCalendar సెట్టింగులు
DocType: Email Group,Email Group,ఇమెయిల్ గ్రూప్
DocType: Event,Pulled from Google Calendar,Google క్యాలెండర్ నుండి తీసివేయబడింది
DocType: Note,Seen By,చూడబడింది
apps/frappe/frappe/public/js/frappe/form/grid.js,Add Multiple,బహుళ జోడించండి
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You gained some energy points,మీరు కొన్ని ఎనర్జీ పాయింట్లను పొందారు
apps/frappe/frappe/core/doctype/user/user.py,Not a valid User Image.,చెల్లుబాటు అయ్యే వాడుకరి చిత్రం కాదు.
DocType: Energy Point Log,Reverted,పొందబడింది
DocType: Success Action,First Success Message,మొదటి సక్సెస్ మెసేజ్
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Not Like,ఇష్టం లేదు
apps/frappe/frappe/model/document.py,Incorrect value: {0} must be {1} {2},సరికాని విలువ: {0} ఉండాలి {1} {2}
apps/frappe/frappe/config/customization.py,"Change field properties (hide, readonly, permission etc.)","మార్పు రంగంలో లక్షణాలు (దాచిపెట్టు, చదవడానికి మాత్రమే అనుమతి మొదలైనవి)"
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Appreciate,అభినందిస్తున్నాము
DocType: Workflow State,lock,లాక్
apps/frappe/frappe/config/website.py,Settings for Contact Us Page.,మమ్మల్ని సంప్రదించండి పేజ్ కోసం సెట్టింగులు.
apps/frappe/frappe/core/doctype/user/user.py,Administrator Logged In,అడ్మినిస్ట్రేటర్ లాగ్
DocType: Contact Us Settings,"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Etc &quot;సేల్స్ ప్రశ్నా, మద్దతు ప్రశ్న&quot; వంటి సంప్రదించండి ఎంపికలు, ఒక కొత్త లైన్ ప్రతి లేదా కామాలతో వేరు."
apps/frappe/frappe/public/js/frappe/ui/tag_editor.js,Add a tag ...,ట్యాగ్ను జోడించు ...
apps/frappe/frappe/public/js/frappe/form/print.js,Portrait,చిత్తరువు
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta_list.js,Insert,చొప్పించు
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Allow Google Drive Access,Google డ్రైవ్ ప్రాప్యతను అనుమతించండి
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Select {0},ఎంచుకోండి {0}
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Base URL,దయచేసి బేస్ URL ను ఎంటర్ చెయ్యండి
DocType: DocType,"If enabled, the document is marked as seen, the first time a user opens it","ప్రారంభించబడితే, పత్రం చూసినట్లుగా గుర్తించబడుతుంది, మొదటిసారి వినియోగదారు దాన్ని తెరిచినప్పుడు"
DocType: Auto Repeat,Repeat on Day,రోజు రిపీట్
DocType: DocField,Color,రంగు
DocType: Data Migration Run,Log,లోనికి ప్రవేశించండి
DocType: Workflow State,indent-right,ఇండెంట్ కుడి
DocType: Has Role,Has Role,పాత్ర ఉంది
DocType: System Settings,Time in seconds to retain QR code image on server. Min:<strong>240</strong>,సర్వర్లో QR కోడ్ చిత్రం నిలుపుకోడానికి సెకన్లలో సమయం. కనిష్టం: <strong>240</strong>
DocType: Dashboard Chart,Timespan,కాల వ్యవధి
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Web Link,వెబ్ లింక్
DocType: Deleted Document,Restored,పునరుద్ధరించబడిన
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,1 minute ago,1 నిమిషం క్రితం
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Apart from System Manager, roles with Set User Permissions right can set permissions for other users for that Document Type.","కాకుండా వ్యవస్థ మేనేజర్ నుండి, సెట్ వాడుకరి అనుమతులు పాత్రలు కుడి డాక్యుమెంట్ టైప్ ఇతర వినియోగదారులకు అనుమతులు సెట్ చేయవచ్చు."
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Configure Theme,థీమ్‌ను కాన్ఫిగర్ చేయండి
DocType: Company History,Company History,కంపెనీ చరిత్ర
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.js,Reset,రీసెట్
DocType: Workflow State,volume-up,ధ్వని పెంచు
apps/frappe/frappe/config/integrations.py,Webhooks calling API requests into web apps,వెబ్ అనువర్తనాల్లో వెబ్ఖూక్స్ కాలింగ్ API అభ్యర్ధనలు
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Show Traceback,ట్రేస్‌బ్యాక్ చూపించు
DocType: DocType,Default Print Format,డిఫాల్ట్ ముద్రణ ఫార్మాట్
DocType: Workflow State,Tags,టాగ్లు
apps/frappe/frappe/public/js/frappe/form/workflow.js,None: End of Workflow,గమనిక: వర్క్ఫ్లో యొక్క ఎండ్
apps/frappe/frappe/database/mariadb/schema.py,"{0} field cannot be set as unique in {1}, as there are non-unique existing values",కాని ఏకైక ఉన్న విలువలు ఉన్నాయి {0} రంగంలో {1} వంటి ఏకైక సెట్ చేయబడదు
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Document Types,డాక్యుమెంట్ రకాలు
DocType: Address,Jammu and Kashmir,జమ్మూ కాశ్మీర్
DocType: Workflow,Workflow State Field,వర్క్ఫ్లో రాష్ట్రం ఫీల్డ్
DocType: Language,Guest,గెస్ట్
DocType: DocType,Title Field,శీర్షిక ఫీల్డ్
DocType: Error Log,Error Log,లోపం లాగ్
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Invalid URL,చెల్లని URL
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Last 7 days,చివరి 7 రోజులు
apps/frappe/frappe/utils/password_strength.py,"Repeats like ""abcabcabc"" are only slightly harder to guess than ""abc""",&quot;Abcabcabc&quot; &quot;abc&quot; కంటే ఊహించడం కొంచం కష్టం చేసినట్లుగా పునఃప్రసారాలు
DocType: Notification,Channel,ఛానల్
apps/frappe/frappe/templates/emails/administrator_logged_in.html,"If you think this is unauthorized, please change the Administrator password.","మీరు ఈ అనధికార భావిస్తే, నిర్వాహకుడు పాస్వర్డ్ను మార్చండి."
DocType: Data Import Beta,Data Import Beta,డేటా దిగుమతి బీటా
apps/frappe/frappe/email/doctype/email_account/email_account.py,{0} is mandatory,{0} తప్పనిసరి
DocType: Assignment Rule,Assignment Rules,అసైన్మెంట్ నియమాలు
DocType: Workflow State,eject,తీసే
apps/frappe/frappe/public/js/frappe/form/form.js,Field {0} not found.,ఫీల్డ్ {0} దొరకలేదు.
DocType: Chat Room,Owner,యజమాని
DocType: Assignment Rule,Rule,రూల్
DocType: Communication,Visit,సందర్శించండి
DocType: LDAP Settings,LDAP Search String,LDAP శోధన స్ట్రింగ్
DocType: Translation,Translation,అనువాద
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Mr,శ్రీ
DocType: OAuth Authorization Code,Client,క్లయింట్
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Select Column,నిలువు వరుసను ఎంచుకోండి
apps/frappe/frappe/public/js/frappe/form/form.js,This form has been modified after you have loaded it,మీరు అది లోడ్ చేసిన తర్వాత ఈ రూపం మారిస్తే
DocType: Address,Himachal Pradesh,హిమాచల్ ప్రదేశ్
DocType: System Settings,"If not set, the currency precision will depend on number format","సెట్ చేయకపోతే, కరెన్సీ ఖచ్చితత్వము సంఖ్య ఫార్మాట్ ఆధారపడి ఉంటుంది"
DocType: System Settings,"If not set, the currency precision will depend on number format","సెట్ చేయకపోతే, కరెన్సీ ఖచ్చితత్వము సంఖ్య ఫార్మాట్ ఆధారపడి ఉంటుంది"
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Open Awesomebar,అద్భుతం బార్‌ను తెరవండి
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,"It seems that there is an issue with the server's stripe configuration. In case of failure, the amount will get refunded to your account.","ఇది సర్వర్ యొక్క చారల కాన్ఫిగరేషన్తో సమస్య ఉన్నట్లు తెలుస్తోంది. వైఫల్యం విషయంలో, మీ ఖాతాకు మొత్తం తిరిగి చెల్లించబడుతుంది."
DocType: Data Import,Import Log,దిగుమతుల చిట్టా
DocType: User Permission,Apply To All Document Types,అన్ని పత్ర రకాలకు వర్తించండి
apps/frappe/frappe/config/website.py,Embed image slideshows in website pages.,వెబ్ పేజీలు పొందుపరచడానికి చిత్రం స్లయిడ్.
apps/frappe/frappe/email/doctype/newsletter/newsletter.js,Send,పంపండి
DocType: Workflow Action Master,Workflow Action Name,వర్క్ఫ్లో చర్య పేరు
apps/frappe/frappe/core/doctype/doctype/doctype.py,DocType can not be merged,DOCTYPE విలీనం సాధ్యం కాదు
DocType: Web Form Field,Fieldtype,Fieldtype
apps/frappe/frappe/core/doctype/file/file.py,Not a zip file,ఒక జిప్ ఫైల్
DocType: Global Search DocType,Global Search DocType,గ్లోబల్ సెర్చ్ డాక్ టైప్
DocType: Auto Repeat,"To add dynamic subject, use jinja tags like

<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>","డైనమిక్ విషయం జోడించడానికి, వంటి jinja టాగ్లు ఉపయోగించండి <div><pre> <code>New {{ doc.doctype }} #{{ doc.name }}</code> </pre> </div>"
apps/frappe/frappe/public/js/frappe/form/save.js,"Mandatory fields required in table {0}, Row {1}","పట్టిక {0} లో అవసరం తప్పనిసరి ఖాళీలను, రో {1}"
apps/frappe/frappe/utils/password_strength.py,Capitalization doesn't help very much.,మూలధనీకరణ చాలా సహాయం లేదు.
DocType: Error Snapshot,Friendly Title,ఫ్రెండ్లీ శీర్షిక
DocType: Newsletter,Email Sent?,ఇమెయిల్ పంపబడింది?
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Toggle Chart,చార్ట్ని టోగుల్ చేయండి
apps/frappe/frappe/desk/form/save.py,Did not cancel,రద్దు చేయలేదు
DocType: Social Login Key,Client Information,క్లయింట్ సమాచారం
DocType: Workflow State,plus,ప్లస్
apps/frappe/frappe/integrations/oauth2.py,Logged in as Guest or Administrator,గెస్టు లేదా అడ్మినిస్ట్రేటర్ గా లాగిన్
DocType: Email Account,UNSEEN,కనిపించని
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,File Manager,ఫైల్ మేనేజర్
DocType: Website Settings,"HTML Header, Robots and Redirects","HTML హెడర్, రోబోట్లు మరియు దారిమార్పులు"
DocType: GCalendar Account,Refresh Token,రిఫ్రెష్ టోకెన్
DocType: Address,Goa,గోవా
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,No pending or current jobs for this site,ఈ సైట్ కోసం పెండింగ్ లేదా ప్రస్తుత ఉద్యోగాలు లేవు
DocType: Webhook,Doc Event,Doc ఈవెంట్
apps/frappe/frappe/public/js/frappe/utils/user.js,You,మీరు
DocType: Braintree Settings,Braintree Settings,బ్రెయిన్ట్రీ సెట్టింగులు
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Created {0} records successfully.,{0} రికార్డులను విజయవంతంగా సృష్టించారు.
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Save Filter,ఫిల్టర్ను సేవ్ చేయండి
DocType: Print Format,Helvetica,హెల్వెటికా
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Cannot delete {0},{0}
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,Verification Link,ధృవీకరణ లింక్
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not Ancestors Of,కాదు పూర్వీకులు
DocType: Address,Jharkhand,జార్ఖండ్
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Newsletter has already been sent,వార్తా ఇప్పటికే పంపబడింది
apps/frappe/frappe/twofactor.py,"Login session expired, refresh page to retry","లాగిన్ సెషన్ గడువు ముగిసింది, మళ్లీ ప్రయత్నించడానికి రిఫ్రెష్ పేజీ"
DocType: Communication,BCC,BCC
DocType: Unhandled Email,Reason,కారణము
DocType: Email Unsubscribe,Email Unsubscribe,ఇమెయిల్ చందా రద్దుచేసే
DocType: Website Settings,Select an image of approx width 150px with a transparent background for best results.,ఉత్తమ ఫలితాల కోసం ఒక పారదర్శక నేపథ్యం సుమారు వెడల్పు 150px ఒక చిత్రాన్ని ఎంచుకోండి.
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,No activity,కార్యాచరణ లేదు
apps/frappe/frappe/www/third_party_apps.html,Third Party Apps,మూడవ పక్ష అనువర్తనాలు
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,The first user will become the System Manager (you can change this later).,సిస్టం మేనేజర్ అవుతుంది మొదటి వినియోగదారు (మీరు తర్వాత మార్చవచ్చు).
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You cannot give review points to yourself,మీరు మీరే సమీక్ష పాయింట్లు ఇవ్వలేరు
apps/frappe/frappe/integrations/doctype/webhook/webhook.py,DocType must be Submittable for the selected Doc Event,ఎంచుకున్న Doc ఈవెంట్ కోసం DocType తప్పక సమర్పించబడాలి
DocType: Workflow State,circle-arrow-up,సర్కిల్-బాణం అప్
DocType: Email Domain,Email Domain,ఇమెయిల్ డొమైన్
DocType: Workflow State,italic,ఇటాలిక్
DocType: LDAP Group Mapping,ERPNext Role,ERPNext పాత్ర
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Import without Create,{0}: సృష్టించు లేకుండా దిగుమతి సెట్ చెయ్యబడదు
DocType: SMS Settings,Enter url parameter for message,సందేశం కోసం URL పరామితి ఎంటర్
apps/frappe/frappe/public/js/frappe/utils/common.js,Auto Repeat created for this document,ఈ పత్రం కోసం ఆటో రిపీట్ సృష్టించబడింది
apps/frappe/frappe/templates/emails/auto_email_report.html,View report in your browser,మీ బ్రౌజర్లో నివేదికను వీక్షించండి
apps/frappe/frappe/config/desk.py,Event and other calendars.,ఈవెంట్ మరియు ఇతర క్యాలెండర్లు లేవు.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,{0} (1 row mandatory),{0} (1 అడ్డు వరుస తప్పనిసరి)
apps/frappe/frappe/templates/includes/comments/comments.html,All fields are necessary to submit the comment.,అన్ని ఖాళీలను వ్యాఖ్యను submit అవసరం.
DocType: Custom Script,Adds a client custom script to a DocType,క్లయింట్ కస్టమ్ స్క్రిప్ట్‌ను డాక్‌టైప్‌కు జోడిస్తుంది
DocType: Print Settings,Printer Name,ప్రింటర్ పేరు
DocType: Webhook,Form URL-Encoded,ఫారం URL- ఎన్కోడ్
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,Widths can be set in px or %.,వెడల్పులను px లేదా% అమర్చవచ్చు.
apps/frappe/frappe/public/js/frappe/form/print.js,Start,ప్రారంభం
DocType: Contact,First Name,మొదటి పేరు
DocType: LDAP Settings,LDAP Username Field,LDAP యూజర్ పేరు ఫీల్డ్
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,LDAP is not enabled.,LDAP ప్రారంభించబడలేదు.
DocType: Portal Settings,Standard Sidebar Menu,ప్రామాణిక సైడ్బార్ మెను
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Auto Repeat Document Creation Failure,ఆటో రిపీట్ డాక్యుమెంట్ క్రియేషన్ వైఫల్యం
apps/frappe/frappe/core/doctype/file/file.py,Cannot delete Home and Attachments folders,హోం మరియు అటాచ్మెంట్లు ఫోల్డర్లను తొలగించడం సాధ్యపడదు
apps/frappe/frappe/config/desk.py,Files,ఫైళ్లు
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Permissions get applied on Users based on what Roles they are assigned.,అనుమతులు వారు కేటాయిస్తారు ఏమి పాత్రలు ఆధారంగా యూజర్లు అనువర్తిత కలుగుతుంది.
apps/frappe/frappe/public/js/frappe/views/communication.js,You are not allowed to send emails related to this document,ఈ పత్రానికి సంబంధించిన ఇమెయిల్స్ పంపడం అనుమతి లేదు
apps/frappe/frappe/model/db_query.py,Please select atleast 1 column from {0} to sort/group,దయచేసి {0} క్రమం / సమూహం నుండి కనీసం 1 కాలమ్ ఎంచుకోండి
DocType: PayPal Settings,Check this if you are testing your payment using the Sandbox API,మీరు శాండ్బాక్స్ API ని ఉపయోగించి మీ చెల్లింపు పరీక్షిస్తున్నాయి ఈ తనిఖీ
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,You are not allowed to delete a standard Website Theme,మీరు ఒక ప్రామాణిక వెబ్సైట్ థీమ్ తొలగించడానికి అనుమతి లేదు
DocType: Data Import,Log Details,లాగ్ వివరాలు
DocType: Workflow Transition,Example,ఉదాహరణ
DocType: Webhook Header,Webhook Header,Webhook హెడర్
DocType: Access Log,Report Information,సమాచారాన్ని నివేదించండి
DocType: Print Settings,Print Server,ప్రింట్ సర్వర్
DocType: Workflow State,gift,బహుమతి
DocType: Communication,Timeline Links,కాలక్రమం లింకులు
DocType: Workflow Action,Completed By,ద్వారా పూర్తి
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Unable to find attachment {0},అటాచ్మెంట్ దొరక్కపోతే {0}
apps/frappe/frappe/core/page/permission_manager/permission_manager.py,Cannot Remove,తొలగించలేరు
apps/frappe/frappe/public/js/frappe/request.js,The resource you are looking for is not available,మీరు శోధిస్తున్న వనరు అందుబాటులో లేదు
DocType: Chat Profile,Chat Background,చాట్ నేపధ్యం
apps/frappe/frappe/core/doctype/communication/communication_list.js,Mark as Read,చదివినట్లుగా గుర్తించు
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py,Updating {0},{0} ను నవీకరిస్తోంది
apps/frappe/frappe/core/doctype/report/report.js,Disable Report,ఆపివేయి నివేదిక
DocType: Translation,Contributed Translation Doctype Name,సహకారం అనువాద డాక్టైప్ పేరు
DocType: PayPal Settings,Redirect To,దారి మార్పు
DocType: Data Migration Mapping,Pull,పుల్
DocType: Report,JavaScript Format: frappe.query_reports['REPORTNAME'] = {},జావాస్క్రిప్ట్ ఫార్మాట్: frappe.query_reports [&#39;REPORTNAME&#39;] = {}
DocType: Bulk Update,Bulk Update,బల్క్ నవీకరణ
DocType: Workflow State,chevron-up,చెవ్రాన్ అప్
DocType: DocType,Allow Guest to View,గెస్ట్ చూడండి అనుమతించు
DocType: Webhook,on_change,on_change
apps/frappe/frappe/public/js/frappe/list/list_view.js,Delete {0} items permanently?,శాశ్వతంగా {0} అంశాలను తొలగించు?
apps/frappe/frappe/utils/oauth.py,Not Allowed,ప్రవేశము లేదు
DocType: DocShare,Internal record of document shares,పత్రం వాటాల అంతర్గత రికార్డు
DocType: Energy Point Settings,Review Levels,స్థాయిలను సమీక్షించండి
DocType: Workflow State,Comment,వ్యాఖ్య
DocType: Data Migration Plan,Postprocess Method,Postprocess పద్ధతి
apps/frappe/frappe/public/js/frappe/ui/capture.js,Take Photo,ఫోటో తీసుకో
DocType: Assignment Rule,Round Robin,రౌండ్ రాబిన్
