apps/frappe/frappe/core/page/data_import_tool/data_import_main.html +3,Export Template,Export Template
apps/frappe/frappe/public/js/frappe/views/reports/reportview.js +404,No permission to edit,Ingen tilladelse til at redigere
DocType: Desktop Icon,Module,Modul
DocType: Email Alert,Send Alert On,Send Alert On
DocType: Customize Form,"Customize Label, Print Hide, Default etc.","Tilpas Label, Print Skjul, Standard etc."
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_start.html +16,Create a New Format,Opret en ny format
DocType: Website Settings,Set Banner from Image,Set Banner fra Billede
DocType: Print Format,Verdana,Verdana
apps/frappe/frappe/core/doctype/user/user.py +244,User {0} cannot be deleted,Bruger {0} kan ikke slettes
apps/frappe/frappe/public/js/frappe/request.js +94,Another transaction is blocking this one. Please try again in a few seconds.,En anden transaktion blokerer denne. Prøv igen om et par sekunder.
DocType: Communication,Attachment,Attachment
DocType: Property Setter,Field Name,Feltnavn
apps/frappe/frappe/public/js/frappe/misc/utils.js +132,or,eller
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +112,module name...,modul navn ...
apps/frappe/frappe/templates/generators/web_form.html +276,Continue,Fortsætte
DocType: Custom Field,Fieldname,Feltnavn
DocType: Workflow State,certificate,certifikat
DocType: User,Tile,Tile
apps/frappe/frappe/core/page/data_import_tool/exporter.py +62,First data column must be blank.,Første data kolonne skal være tom.
DocType: Workflow State,Print,Print
DocType: User,Restrict IP,Begræns IP
apps/frappe/frappe/email/smtp.py +197,Unable to send emails at this time,Kan ikke sende e-mails på dette tidspunkt
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html +63,Search or type a command,Søg eller indtast en kommando
DocType: Email Account,e.g. smtp.gmail.com,f.eks smtp.gmail.com
apps/frappe/frappe/core/page/permission_manager/permission_manager.js +366,Add A New Rule,Tilføj en ny regel
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js +52,Name of the Document Type (DocType) you want this field to be linked to. e.g. Customer,"Navn på Dokumenttype (DocType), du vil dette felt for at være knyttet til. f.eks Customer"
DocType: User,Roles Assigned,Roller Tildelt
DocType: Top Bar Item,Parent Label,Parent Label
apps/frappe/frappe/templates/emails/auto_reply.html +2,"Your query has been received. We will reply back shortly. If you have any additional information, please reply to this mail.","Din forespørgsel er modtaget. Vi vil svare tilbage inden længe. Hvis du har yderligere oplysninger, bedes du besvare denne mail."
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +10,Permissions are automatically translated to Standard Reports and Searches.,Tilladelser er automatisk oversat til Standard Rapporter og Søgninger.
DocType: Event,Repeat Till,Gentag Till
apps/frappe/frappe/core/doctype/file/file_list.js +176,New,Ny
DocType: System Settings,Loading...,Indlæser ...
DocType: DocField,Password,Adgangskode
DocType: Blogger,Will be used in url (usually first name).,Vil blive anvendt i URL (normalt fornavn).
apps/frappe/frappe/client.py +63,Can not edit Read Only fields,Kan ikke redigere Læs Kun felter
apps/frappe/frappe/print/page/print_format_builder/print_format_builder_layout.html +8,Edit Heading,Rediger Overskrift
DocType: File,File URL,Fil URL
apps/frappe/frappe/email/doctype/email_group/email_group.js +27,Add Subscribers,Tilføj Abonnenter
apps/frappe/frappe/desk/doctype/event/event.py +64,Upcoming Events for Today,Kommende arrangementer i dag
DocType: Email Alert Recipient,Email By Document Field,Email ved dokument Field
apps/frappe/frappe/utils/nestedset.py +218,Merging is only possible between Group-to-Group or Leaf Node-to-Leaf Node,Sammenlægning er kun mulig mellem Group-til-koncernen eller Leaf Node-til-Leaf Node
apps/frappe/frappe/utils/file_manager.py +43,Added {0},Tilføjet {0}
DocType: Currency,Fraction Units,Fraktion Enheder
DocType: Communication,Type,Type
DocType: Communication,Subject,Emne
apps/frappe/frappe/core/doctype/docshare/docshare.py +36,User is mandatory for Share,Bruger er obligatorisk for Share
DocType: DocField,Hidden,Skjult
apps/frappe/frappe/model/base_document.py +436,{0} must be set first,{0} skal indstilles først
DocType: Workflow State,plane,fly
apps/frappe/frappe/core/page/data_import_tool/exporter.py +64,"If you are uploading new records, ""Naming Series"" becomes mandatory, if present.","Hvis du uploader nye rekorder, &quot;Navngivning Series&quot; bliver obligatorisk, hvis den findes."
apps/frappe/frappe/core/doctype/doctype/doctype.py +377,Fold can not be at the end of the form,Fold kan ikke være i slutningen af formularen
apps/frappe/frappe/config/setup.py +14,System and Website Users,System og Website Brugere
DocType: Workflow Document State,Doc Status,Doc status
apps/frappe/frappe/public/js/frappe/ui/toolbar/toolbar.js +93,"Your download is being built, this may take a few moments...","Din download bliver bygget, kan det tage et øjeblik ..."
apps/frappe/frappe/public/js/frappe/ui/listing.html +6,Add Filter,Tilføj filter
DocType: Web Page,Begin this page with a slideshow of images,Begynd denne side med et diasshow med billeder
apps/frappe/frappe/utils/data.py +525,{0} and {1},{0} og {1}
DocType: Version,Docname,Docname
apps/frappe/frappe/core/doctype/version/version.js +10,Version restored,Version gendannet
DocType: About Us Settings,Website Manager,Website manager
DocType: Event Role,Event Role,Event Rolle
apps/frappe/frappe/public/js/frappe/ui/editor.html +64,Indent (Tab),Led (tab)
DocType: Desktop Icon,List,Liste
DocType: Page Role,Page Role,Side Rolle
apps/frappe/frappe/core/doctype/doctype/doctype.py +307,Field {0} in row {1} cannot be hidden and mandatory without default,Field {0} i række {1} kan ikke skjules og obligatoriske uden standard
DocType: System Settings,mm/dd/yyyy,dd / mm / åååå
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard_page.html +16,Previous,Forrige
apps/frappe/frappe/email/doctype/email_account/email_account.py +356,Re:,Re:
DocType: Currency,"Sub-currency. For e.g. ""Cent""",Sub-valuta. For eksempel &quot;Cent&quot;
DocType: Letter Head,Check this to make this the default letter head in all prints,Afkryds dette for at gøre dette til den standard brev hovedet i alle udskrifter
DocType: Print Format,Server,Server
DocType: Desktop Icon,Link,Link
apps/frappe/frappe/utils/file_manager.py +93,No file attached,Ingen fil vedhæftet
DocType: Version,Version,Version
DocType: User,Fill Screen,Udfyld skærm
apps/frappe/frappe/public/js/frappe/views/reports/query_report.js +560,"Unable to display this tree report, due to missing data. Most likely, it is being filtered out due to permissions.","Kan ikke vise dette træ rapport, på grund af manglende data. Mest sandsynligt er det at blive filtreret ud på grund af tilladelser."
apps/frappe/frappe/public/js/frappe/form/grid.js +470,Edit via Upload,Edit via Upload
apps/frappe/frappe/public/js/frappe/ui/toolbar/awesome_bar.js +108,"document type..., e.g. customer","dokumenttype ..., fx kunde"
DocType: Workflow State,barcode,stregkode
DocType: Country,Country Name,Land Navn
DocType: About Us Team Member,About Us Team Member,Om os Team medlem
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +5,"Permissions are set on Roles and Document Types (called DocTypes) by setting rights like Read, Write, Create, Delete, Submit, Cancel, Amend, Report, Import, Export, Print, Email and Set User Permissions.","Tilladelser er indstillet på Roller og dokumenttyper (kaldet doctypes) ved at indstille rettigheder som Læs, Skriv, Opret, Slet, Send, Annuller, Tekst, Rapport, import, eksport, Print, E-mail og Set User Tilladelser."
DocType: Event,Wednesday,Onsdag
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +19,"Apart from Role based Permission Rules, you can apply User Permissions based on DocTypes.","Bortset fra Rolle baserede Tilladelse Regler, kan du anvende User Tilladelser baseret på doctypes."
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +23,"These permissions will apply for all transactions where the permitted record is linked. For example, if Company C is added to User Permissions of user X, user X will only be able to see transactions that has company C as a linked value.","Disse tilladelser vil gælde for alle transaktioner, hvor den tilladte record er knyttet. For eksempel, hvis firma C tilsættes Bruger Tilladelser for bruger X, bruger X vil kun være i stand til at se transaktioner, som har selskab C som en sammenkædet værdi."
DocType: Property Setter,ID (name) of the entity whose property is to be set,"ID (navn) på den virksomhed, hvis ejendommen skal indstilles"
DocType: Website Settings,Website Theme Image Link,Website Tema Billede Link
DocType: Workflow State,exclamation-sign,udråbstegn-sign
DocType: Website Theme,Hide Sidebar,Skjul Sidebar
apps/frappe/frappe/integrations/doctype/dropbox_backup/dropbox_backup.py +218,Please install dropbox python module,Du installere dropbox python-modul
apps/frappe/frappe/public/js/frappe/list/list_sidebar.html +18,Gantt,Gantt
DocType: About Us Settings,Introduce your company to the website visitor.,Introducere din virksomhed til hjemmesiden besøgende.
apps/frappe/frappe/public/js/frappe/form/workflow.js +116,To,Til
apps/frappe/frappe/print/doctype/print_format/print_format.js +14,Please duplicate this to make changes,Venligst duplikere denne til at foretage ændringer
apps/frappe/frappe/utils/pdf.py +33,PDF generation failed because of broken image links,PDF generation mislykkedes på grund af brudte billede links
DocType: Print Settings,Font Size,Skriftstørrelse
DocType: System Settings,Disable Standard Email Footer,Deaktiver Standard Email Footer
DocType: Workflow State,facetime-video,FaceTime-video
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +83,1 comment,1 kommentar
DocType: Email Alert,Days Before,Dage før
apps/frappe/frappe/website/doctype/website_settings/website_settings.js +84,Select a Banner Image first.,Vælg et banner billede først.
DocType: Workflow State,volume-down,volumen-down
DocType: Email Account,Send Notification to,Send meddelelse til
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +656,Saved,Gemt
apps/frappe/frappe/custom/doctype/custom_field/custom_field.js +55,Options for select. Each option on a new line.,Muligheder for at vælge. Hver option på en ny linje.
apps/frappe/frappe/public/js/legacy/form.js +768,Permanently Cancel {0}?,Permanent Annuller {0}?
DocType: Workflow State,music,musik
apps/frappe/frappe/config/setup.py +66,Settings,Indstillinger
apps/frappe/frappe/core/report/permitted_documents_for_user/permitted_documents_for_user.py +36,Please specify doctype,Angiv venligst DOCTYPE
apps/frappe/frappe/public/js/frappe/ui/listing.js +57,More,Mere
apps/frappe/frappe/public/js/frappe/model/model.js +485,Rename,Omdøb
DocType: Print Format,Format Data,Format af data
DocType: Communication,Like,Lignende
DocType: Customize Form Field,Customize Form Field,Tilpas Form Field
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +251,Allow User,Tillad Bruger
apps/frappe/frappe/config/setup.py +54,Check which Documents are readable by a User,"Kontrollere, hvilke dokumenter er læses af en bruger"
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js +174,use % as wildcard,bruge% som wildcard
DocType: User,Reset Password Key,Nulstil adgangskode Key
DocType: Email Account,Enable Auto Reply,Aktiver Auto Svar
apps/frappe/frappe/core/doctype/scheduler_log/scheduler_log_list.js +7,Not Seen,Ikke set
DocType: Workflow State,zoom-in,zoom-in
apps/frappe/frappe/email/queue.py +176,Unsubscribe from this list,Afmelde denne liste
DocType: DocField,Width,Bredde
DocType: Email Account,Notify if unreplied,"Informer, hvis unreplied"
DocType: DocType,Fields,Felter
DocType: System Settings,Your organization name and address for the email footer.,Din organisation navn og adresse til e-mail sidefoden.
apps/frappe/frappe/core/page/data_import_tool/data_import_tool.py +15,Parent Table,Parent Table
DocType: Communication,Created,Oprettet
apps/frappe/frappe/website/doctype/website_settings/website_settings.py +38,{0} in row {1} cannot have both URL and child items,{0} i række {1} kan ikke have både URL og underordnede elementer
apps/frappe/frappe/utils/nestedset.py +194,Root {0} cannot be deleted,Root {0} kan ikke slettes
apps/frappe/frappe/website/doctype/blog_post/blog_post.py +80,No comments yet,Ingen kommentarer endnu
apps/frappe/frappe/print/page/print_format_builder/print_format_builder.js +120,Both DocType and Name required,Både DocType og Navn påkrævet
apps/frappe/frappe/model/document.py +546,Cannot change docstatus from 1 to 0,Kan ikke ændre docstatus 1-0
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js +38,Welcome,Velkommen
DocType: Communication,Open,Åbent
DocType: Workflow Transition,Defines actions on states and the next step and allowed roles.,Definerer handlinger på stater og det næste skridt og tilladte roller.
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html +11,"As a best practice, do not assign the same set of permission rule to different Roles. Instead, set multiple Roles to the same User.","Som en bedste praksis, ikke tildele samme sæt tilladelse regel på forskellige roller. I stedet indstille flere roller til samme bruger."
DocType: Web Form,Message to be displayed on successful completion,Besked der skal vises på en vellykket gennemførelse
DocType: Contact Us Settings,Address Title,Adresse Titel
DocType: Website Settings,Footer Items,Footer Varer
apps/frappe/frappe/public/js/frappe/ui/page.html +23,Menu,Menu
DocType: DefaultValue,DefaultValue,StandardVærdi
DocType: Dropbox Backup,Daily,Daglig
apps/frappe/frappe/config/setup.py +19,User Roles,Brugerroller
DocType: Property Setter,Property Setter overrides a standard DocType or Field property,Ejendom Setter tilsidesætter en standard DocType eller Field ejendom
apps/frappe/frappe/core/doctype/user/user.py +483,Cannot Update: Incorrect / Expired Link.,Kan ikke opdatere: Forkert / Udløbet Link.
DocType: DocField,Set Only Once,Sæt kun én gang
apps/frappe/frappe/core/doctype/doctype/doctype.py +564,{0}: Cannot set import as {1} is not importable,{0}: Kan ikke sætte import som {1} er ikke kan indføres
DocType: Footer Item,"target = ""_blank""",target = &quot;_blank&quot;
DocType: Workflow State,hdd,hdd
DocType: ToDo,High,Høj
DocType: User,Male,Mand
apps/frappe/frappe/desk/query_report.py +19,You don't have access to Report: {0},Du behøver ikke have adgang til Rapporter: {0}
DocType: User,Send Welcome Email,Send Velkommen Email
apps/frappe/frappe/core/page/user_permissions/user_permissions.js +132,Upload CSV file containing all user permissions in the same format as Download.,"Upload CSV-fil, der indeholder alle brugertilladelser i samme format som download."
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js +379,Remove Filter,Fjern Filter
DocType: DocField,Heading,Overskrift
DocType: Workflow State,resize-vertical,resize-lodret
DocType: Contact Us Settings,Introductory information for the Contact Us Page,Indledende informationer til Kontakt os Side
DocType: Workflow State,thumbs-down,tommelfingeren nedad
apps/frappe/frappe/core/doctype/page/page.py +34,Not in Developer Mode,Ikke i Developer-tilstand
DocType: Workflow State,indent-left,led-venstre
DocType: Currency,Currency Name,Valuta Navn
DocType: Report,Javascript,Javascript
DocType: File,Content Hash,Indhold Hash
DocType: User,Stores the JSON of last known versions of various installed apps. It is used to show release notes.,Gemmer JSON af sidste kendte versioner af forskellige installerede apps. Det bruges til at vise release notes.
DocType: Website Theme,Google Font (Text),Google Font (Tekst)
