apps/frappe/frappe/utils/change_log.py,New {} releases for the following apps are available,Nieuwe {} releases voor de volgende apps zijn beschikbaar
apps/frappe/frappe/core/doctype/user/user.py,Not a valid User Image.,Geen geldige gebruikersafbeelding.
DocType: Energy Point Log,Reverted,teruggekeerd
DocType: Success Action,First Success Message,Eerste succesbericht
apps/frappe/frappe/public/js/frappe/ui/filters/filters.js,Not Like,Niet zoals
apps/frappe/frappe/model/document.py,Incorrect value: {0} must be {1} {2},Onjuiste waarde: {0}  moet zijn {1} {2}
apps/frappe/frappe/config/customization.py,"Change field properties (hide, readonly, permission etc.)","Wijzig veldeigenschappen (verberg, alleen-lezen, toestemming, etc. )"
apps/frappe/frappe/public/js/frappe/form/sidebar/review.js,Appreciate,Waarderen
DocType: Workflow State,lock,slot
apps/frappe/frappe/config/website.py,Settings for Contact Us Page.,Instellingen voor Contact Pagina.
apps/frappe/frappe/core/doctype/user/user.py,Administrator Logged In,Administrator Gelogd In
DocType: Contact Us Settings,"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Contact opties, zoals ""Sales Query, Support Query"" etc. Elk op een nieuwe regel of gescheiden door komma's."
apps/frappe/frappe/public/js/frappe/ui/tag_editor.js,Add a tag ...,Voeg een tag toe ...
apps/frappe/frappe/public/js/frappe/form/print.js,Portrait,Portret
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta_list.js,Insert,Plaats
apps/frappe/frappe/integrations/doctype/google_drive/google_drive.py,Allow Google Drive Access,Laat Google Drive Access
apps/frappe/frappe/public/js/frappe/form/link_selector.js,Select {0},Selecteer {0}
apps/frappe/frappe/integrations/doctype/social_login_key/social_login_key.py,Please enter Base URL,Voer de basis-URL in
DocType: DocType,"If enabled, the document is marked as seen, the first time a user opens it","Indien ingeschakeld, wordt het document gemarkeerd als zichtbaar, de eerste keer dat een gebruiker het opent"
DocType: Auto Repeat,Repeat on Day,Herhaal op dag
DocType: DocField,Color,Kleur
DocType: Data Migration Run,Log,Log
DocType: Workflow State,indent-right,inspringing-rechts
DocType: Has Role,Has Role,Heeft Rol
DocType: System Settings,Time in seconds to retain QR code image on server. Min:<strong>240</strong>,Tijd in seconden om QR code-afbeelding op server te behouden. Min: <strong>240</strong>
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}:Fieldtype {1} for {2} cannot be indexed,{0}: Veldtype {1} voor {2} kan niet worden geïndexeerd
DocType: Dashboard Chart,Timespan,Tijdspanne
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Web Link,Link
DocType: Deleted Document,Restored,Hersteld
apps/frappe/frappe/public/js/frappe/utils/pretty_date.js,1 minute ago,1 minuut geleden
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"Apart from System Manager, roles with Set User Permissions right can set permissions for other users for that Document Type.","Afgezien van de System Manager, rollen met Set User Permissions recht kunt toestemmingen voor andere gebruikers voor dat type document."
apps/frappe/frappe/website/doctype/website_theme/website_theme.js,Configure Theme,Thema configureren
DocType: Company History,Company History,Bedrijf Geschiedenis
apps/frappe/frappe/desk/doctype/global_search_settings/global_search_settings.js,Reset,Reset
DocType: Workflow State,volume-up,volume-omhoog
apps/frappe/frappe/config/integrations.py,Webhooks calling API requests into web apps,Webhooks bellen API-verzoeken naar web apps
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Show Traceback,Traceback weergeven
DocType: DocType,Default Print Format,Standaard Print Format
DocType: Workflow State,Tags,labels
apps/frappe/frappe/public/js/frappe/form/workflow.js,None: End of Workflow,Geen: Einde van de Workflow
apps/frappe/frappe/database/mariadb/schema.py,"{0} field cannot be set as unique in {1}, as there are non-unique existing values","{0} veld kan niet worden ingesteld als uniek {1}, omdat er niet uniek bestaande waarden"
apps/frappe/frappe/core/page/permission_manager/permission_manager.js,Document Types,Document Types
DocType: Address,Jammu and Kashmir,Jammu and Kashmir
DocType: Workflow,Workflow State Field,Workflow Status Veld
DocType: Language,Guest,Gast
DocType: DocType,Title Field,Titelveld
DocType: Error Log,Error Log,Error log
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Invalid URL,Ongeldige URL
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,Last 7 days,Laatste 7 dagen
apps/frappe/frappe/utils/password_strength.py,"Repeats like ""abcabcabc"" are only slightly harder to guess than ""abc""",Herhalingen zoals &quot;abcabcabc&quot; zijn slechts iets moeilijker te raden dan &quot;abc&quot;
DocType: Notification,Channel,Kanaal
apps/frappe/frappe/templates/emails/administrator_logged_in.html,"If you think this is unauthorized, please change the Administrator password.","Als u denkt dat dit niet is toegestaan, wijzigt u het beheerderswachtwoord."
DocType: Data Import Beta,Data Import Beta,Beta voor gegevensimport
apps/frappe/frappe/email/doctype/email_account/email_account.py,{0} is mandatory,{0} is verplicht
DocType: Assignment Rule,Assignment Rules,Opdrachtregels
DocType: Workflow State,eject,uitwerpen
apps/frappe/frappe/public/js/frappe/form/form.js,Field {0} not found.,Veld {0} niet gevonden.
DocType: Chat Room,Owner,eigenaar
DocType: Assignment Rule,Rule,Regel
DocType: Communication,Visit,Bezoeken
DocType: LDAP Settings,LDAP Search String,LDAP Search String
DocType: Translation,Translation,Vertaling
apps/frappe/frappe/desk/page/setup_wizard/install_fixtures.py,Mr,De heer
DocType: OAuth Authorization Code,Client,Klant
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Select Column,Selecteer Kolom
apps/frappe/frappe/public/js/frappe/form/form.js,This form has been modified after you have loaded it,Dit formulier is gewijzigd nadat u het hebt geladen
DocType: Address,Himachal Pradesh,Himachal Pradesh
DocType: System Settings,"If not set, the currency precision will depend on number format","Indien niet ingesteld, zal de valutaprecisie afhangen van het nummerformaat"
DocType: System Settings,"If not set, the currency precision will depend on number format","Indien niet ingesteld, zal de valutaprecisie afhangen van het nummerformaat"
apps/frappe/frappe/public/js/frappe/ui/keyboard.js,Open Awesomebar,Open Awesomebar
apps/frappe/frappe/integrations/doctype/stripe_settings/stripe_settings.py,"It seems that there is an issue with the server's stripe configuration. In case of failure, the amount will get refunded to your account.","Het lijkt erop dat er een probleem is met de streepconfiguratie van de server. In het geval van een fout, wordt het bedrag teruggestort op uw account."
DocType: Data Import,Import Log,Importeren Log
DocType: User Permission,Apply To All Document Types,Toepassen op alle documenttypen
apps/frappe/frappe/config/website.py,Embed image slideshows in website pages.,Diavoorstellingen in website pagina's opnemen.
apps/frappe/frappe/email/doctype/newsletter/newsletter.js,Send,Verstuur
DocType: Workflow Action Master,Workflow Action Name,Workflow Actie Naam
apps/frappe/frappe/core/doctype/doctype/doctype.py,DocType can not be merged,DocType kan niet worden samengevoegd
DocType: Web Form Field,Fieldtype,Veldtype
apps/frappe/frappe/core/doctype/file/file.py,Not a zip file,Niet een zip-bestand
DocType: Global Search DocType,Global Search DocType,Globaal zoeken DocType
DocType: Auto Repeat,"To add dynamic subject, use jinja tags like

<div><pre><code>New {{ doc.doctype }} #{{ doc.name }}</code></pre></div>","Om dynamisch onderwerp toe te voegen, gebruik jinja tags zoals <div><pre> <code>New {{ doc.doctype }} #{{ doc.name }}</code> </pre> </div>"
apps/frappe/frappe/public/js/frappe/form/save.js,"Mandatory fields required in table {0}, Row {1}","Verplichte velden vereist tabel {0}, {1} Rij"
apps/frappe/frappe/utils/password_strength.py,Capitalization doesn't help very much.,Kapitalisatie helpt niet veel.
DocType: Error Snapshot,Friendly Title,Vriendelijke Titel
DocType: Newsletter,Email Sent?,E-mail verzonden?
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Toggle Chart,Wissel diagram
apps/frappe/frappe/desk/form/save.py,Did not cancel,Niet geannuleerd
DocType: Social Login Key,Client Information,Klanteninformatie
DocType: Workflow State,plus,plus
apps/frappe/frappe/integrations/oauth2.py,Logged in as Guest or Administrator,Aangemeld als Gast of Beheerder
DocType: Email Account,UNSEEN,ONGEZIEN
apps/frappe/frappe/public/js/frappe/views/file/file_view.js,File Manager,Bestandsbeheer
DocType: Website Settings,"HTML Header, Robots and Redirects","HTML-koptekst, robots en omleidingen"
DocType: GCalendar Account,Refresh Token,Vernieuwen Token
DocType: Address,Goa,Goa
apps/frappe/frappe/core/page/background_jobs/background_jobs.html,No pending or current jobs for this site,Geen openstaande of huidige vacatures voor deze site
DocType: Webhook,Doc Event,Doc Event
apps/frappe/frappe/public/js/frappe/utils/user.js,You,U
DocType: Braintree Settings,Braintree Settings,Braintree-instellingen
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Created {0} records successfully.,{0} records succesvol aangemaakt.
apps/frappe/frappe/public/js/frappe/list/list_filter.js,Save Filter,Filter opslaan
DocType: Print Format,Helvetica,Helvetica
apps/frappe/frappe/public/js/frappe/list/bulk_operations.js,Cannot delete {0},Kan {0} niet verwijderen
apps/frappe/frappe/templates/emails/delete_data_confirmation.html,Verification Link,Verificatie link
apps/frappe/frappe/public/js/frappe/ui/filters/filter.js,Not Ancestors Of,Geen voorouders van
DocType: Address,Jharkhand,Jharkhand
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Newsletter has already been sent,Newsletter reeds verzonden
apps/frappe/frappe/twofactor.py,"Login session expired, refresh page to retry","Login sessie is verlopen, vernieuw pagina om opnieuw te proberen"
DocType: Communication,BCC,BCC
DocType: Unhandled Email,Reason,Reden
DocType: Email Unsubscribe,Email Unsubscribe,E-mail Afmelden
DocType: Website Settings,Select an image of approx width 150px with a transparent background for best results.,Voor het beste resultaat; selecteer een afbeelding van ca. 150px breedte met een transparante achtergrond
apps/frappe/frappe/public/js/frappe/ui/toolbar/energy_points_notifications.js,No activity,Geen activiteit
apps/frappe/frappe/www/third_party_apps.html,Third Party Apps,Apps van derden
apps/frappe/frappe/desk/page/setup_wizard/setup_wizard.js,The first user will become the System Manager (you can change this later).,De eerste gebruiker zal de System Manager te worden (u kunt deze later wijzigen).
apps/frappe/frappe/social/doctype/energy_point_log/energy_point_log.py,You cannot give review points to yourself,Je kunt jezelf geen beoordelingspunten geven
apps/frappe/frappe/integrations/doctype/webhook/webhook.py,DocType must be Submittable for the selected Doc Event,DocType moet Submitterbaar zijn voor het geselecteerde Doc Event
DocType: Workflow State,circle-arrow-up,cirkel-pijl-up
DocType: Email Domain,Email Domain,email Domain
DocType: Workflow State,italic,cursief
DocType: LDAP Group Mapping,ERPNext Role,ERPNext Rol
apps/frappe/frappe/core/doctype/doctype/doctype.py,{0}: Cannot set Import without Create,{0} : Kan niet importeren zonder aan te maken
DocType: SMS Settings,Enter url parameter for message,Voer URL-parameter voor bericht in
apps/frappe/frappe/public/js/frappe/utils/common.js,Auto Repeat created for this document,Auto Repeat gemaakt voor dit document
apps/frappe/frappe/templates/emails/auto_email_report.html,View report in your browser,Bekijk rapport in je browser
apps/frappe/frappe/config/desk.py,Event and other calendars.,Event en andere kalenders.
apps/frappe/frappe/public/js/frappe/data_import/data_exporter.js,{0} (1 row mandatory),{0} (1 rij verplicht)
apps/frappe/frappe/templates/includes/comments/comments.html,All fields are necessary to submit the comment.,Alle velden zijn verplicht in te vullen om de comment in te dienen.
DocType: Custom Script,Adds a client custom script to a DocType,Voegt een aangepast klantenscript toe aan een DocType
DocType: Print Settings,Printer Name,Printernaam
DocType: Webhook,Form URL-Encoded,Formulier URL-gecodeerd
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder_column_selector.html,Widths can be set in px or %.,Breedtes kan worden ingesteld in px of%.
apps/frappe/frappe/public/js/frappe/form/print.js,Start,Start
DocType: Contact,First Name,Voornaam
DocType: LDAP Settings,LDAP Username Field,LDAP Gebruikersnaam Field
apps/frappe/frappe/integrations/doctype/ldap_settings/ldap_settings.py,LDAP is not enabled.,LDAP is niet ingeschakeld.
DocType: Portal Settings,Standard Sidebar Menu,Standard Sidebar Menu
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Auto Repeat Document Creation Failure,Automatisch herhalen mislukt document maken
apps/frappe/frappe/core/doctype/file/file.py,Cannot delete Home and Attachments folders,Kan home en bijlagenmappen niet verwijderen
apps/frappe/frappe/config/desk.py,Files,bestanden
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,Permissions get applied on Users based on what Roles they are assigned.,"Machtigingen worden toegepast op Gebruikers, gebaseerd op de toegewezen rollen."
apps/frappe/frappe/public/js/frappe/views/communication.js,You are not allowed to send emails related to this document,U bent niet bevoegd om e-mails met betrekking tot dit document te versturen
apps/frappe/frappe/model/db_query.py,Please select atleast 1 column from {0} to sort/group,Selecteer tenminste 1 kolom {0} sorteren / groeperen
apps/frappe/frappe/permissions.py,Not allowed for {0}: {1}. Restricted field: {2},Niet toegestaan voor {0}: {1}. Beperkt veld: {2}
DocType: PayPal Settings,Check this if you are testing your payment using the Sandbox API,Controleer dit als u het testen van uw betaling via de Sandbox API
apps/frappe/frappe/website/doctype/website_theme/website_theme.py,You are not allowed to delete a standard Website Theme,Het is niet toegestaan om een standaard website thema verwijderen
DocType: Data Import,Log Details,Log Details
DocType: Workflow Transition,Example,Voorbeeld
DocType: Webhook Header,Webhook Header,Webhook Header
DocType: Access Log,Report Information,Informatie melden
DocType: Print Settings,Print Server,Printserver
DocType: Workflow State,gift,gift
DocType: Communication,Timeline Links,Tijdlijn koppelingen
DocType: Workflow Action,Completed By,Afgemaakt door
apps/frappe/frappe/email/doctype/newsletter/newsletter.py,Unable to find attachment {0},Kan bijlage {0} niet vinden
apps/frappe/frappe/core/page/permission_manager/permission_manager.py,Cannot Remove,Kan niet verwijderen
apps/frappe/frappe/public/js/frappe/request.js,The resource you are looking for is not available,De bron die u zoekt is niet beschikbaar
DocType: Chat Profile,Chat Background,Chat achtergrond
apps/frappe/frappe/core/doctype/communication/communication_list.js,Mark as Read,Markeer als gelezen
apps/frappe/frappe/desk/doctype/bulk_update/bulk_update.py,Updating {0},{0} updaten
apps/frappe/frappe/core/doctype/report/report.js,Disable Report,Uitschakelen Report
DocType: Translation,Contributed Translation Doctype Name,Bijgedragen vertaling Doctype Naam
DocType: PayPal Settings,Redirect To,omleiden naar
DocType: Data Migration Mapping,Pull,Trekken
DocType: Report,JavaScript Format: frappe.query_reports['REPORTNAME'] = {},JavaScript Formaat : frappe.query_reports ['REPORTNAME'] = { }
DocType: Bulk Update,Bulk Update,bulk-update
DocType: Workflow State,chevron-up,chevron-up
DocType: DocType,Allow Guest to View,Laat Gast te bekijken
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,{0} should not be same as {1},{0} mag niet hetzelfde zijn als {1}
DocType: Webhook,on_change,on_change
apps/frappe/frappe/public/js/frappe/list/list_view.js,Delete {0} items permanently?,Verwijder {0} items definitief?
apps/frappe/frappe/utils/oauth.py,Not Allowed,Niet Toegestaan
DocType: DocShare,Internal record of document shares,Interne record van document aandelen
DocType: Energy Point Settings,Review Levels,Beoordeling niveaus
DocType: Workflow State,Comment,Reactie
DocType: Data Migration Plan,Postprocess Method,Postprocess-methode
apps/frappe/frappe/public/js/frappe/ui/capture.js,Take Photo,Neem foto
DocType: Assignment Rule,Round Robin,Rond Robin
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"You can change Submitted documents by cancelling them and then, amending them.",U kunt Ingezonden documenten wijzigen door deze te annuleren en vervolgens te wijzigen.
DocType: Data Import,Update records,Records bijwerken
apps/frappe/frappe/data_migration/doctype/data_migration_connector/data_migration_connector.py,Invalid module path,Ongeldig modulepad
DocType: DocField,Display,tonen
DocType: Email Group,Total Subscribers,Totaal Abonnees
apps/frappe/frappe/templates/emails/energy_points_summary.html,Top {0},Top {0}
apps/frappe/frappe/core/doctype/data_import_beta/data_import_beta.js,Row Number,Rij nummer
apps/frappe/frappe/core/page/permission_manager/permission_manager_help.html,"If a Role does not have access at Level 0, then higher levels are meaningless.","Als een Rol geen toegang heeft op niveau 0, dan zijn de hogere niveaus zinloos."
apps/frappe/frappe/public/js/frappe/views/reports/report_view.js,Save As,Opslaan als
DocType: Comment,Seen,Seen
apps/frappe/frappe/public/js/frappe/form/layout.js,Show more details,Toon meer details
DocType: System Settings,Run scheduled jobs only if checked,Run geplande taken alleen als aangevinkt.
apps/frappe/frappe/printing/page/print_format_builder/print_format_builder.js,Will only be shown if section headings are enabled,Wordt alleen weergegeven als koppen zijn ingeschakeld
apps/frappe/frappe/public/js/frappe/views/kanban/kanban_column.html,Archive,Archief
apps/frappe/frappe/public/js/frappe/socketio_client.js,File Upload,Bestand upload
DocType: User,"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to ""Customize Form"".","Voer standaardwaarde velden (toetsen) en waarden. Als u meerdere waarden toe te voegen voor een veld, zal de eerste worden opgepikt. Deze standaardwaarden worden ook gebruikt om &quot;match&quot; toestemming regels te stellen. Om lijst met velden te zien, ga naar &quot;Customize Form&quot;."
DocType: Auto Repeat,Message,Bericht
DocType: Communication,Rating,Beoordeling
DocType: Customize Form Field,"Print Width of the field, if the field is a column in a table","Drukbreedte van het veld, als het veld een kolom in een tabel"
DocType: Dropbox Settings,Dropbox Access Key,Dropbox Access Key
apps/frappe/frappe/desk/form/utils.py,Wrong fieldname <b>{0}</b> in add_fetch configuration of custom script,Verkeerde veldnaam <b>{0}</b> in add_fetch-configuratie van aangepast script
apps/frappe/frappe/contacts/doctype/contact/contact.py,Select Google Contacts to which contact should be synced.,Selecteer Google Contacten waarnaar contact moet worden gesynchroniseerd.
DocType: Web Page,Main Section (HTML),Hoofdsectie (HTML)
DocType: Workflow State,headphones,hoofdtelefoon
apps/frappe/frappe/email/doctype/email_account/email_account.py,Password is required or select Awaiting Password,Wachtwoord nodig of selecteer afwachting wachtwoord
DocType: Email Account,e.g. replies@yourcomany.com. All replies will come to this inbox.,bijv. antwoord@uwbedrijf.nl. Alle antwoorden zullen op deze inbox binnenkomen.
DocType: Slack Webhook URL,Slack Webhook URL,Slack Webhook-URL
DocType: Data Migration Run,Current Mapping,Huidige toewijzing
apps/frappe/frappe/templates/includes/login/login.js,Valid email and name required,Geldig e-mailadres en naam vereist
apps/frappe/frappe/public/js/frappe/file_uploader/FileUploader.vue,Make all attachments private,Maak alle bijlagen privé
DocType: User,Send Notifications for documents followed by me,Verzend meldingen voor documenten gevolgd door mij
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Add User Permissions,Gebruikersrechten toevoegen
DocType: Session Default Settings,Session Default Settings,Standaard sessie-instellingen
DocType: Address,Current,Actueel
DocType: Address,Current,Actueel
apps/frappe/frappe/config/core.py,Groups of DocTypes,Groepen DocTypes
DocType: Auto Email Report,XLSX,XLSX
apps/frappe/frappe/templates/emails/password_reset.html,Reset your password,Stel je wachtwoord opnieuw in
apps/frappe/frappe/public/js/frappe/views/calendar/calendar.js,Show Weekends,Weekends weergeven
DocType: Workflow State,remove-circle,remove-cirkel
apps/frappe/frappe/public/js/frappe/ui/toolbar/navbar.html,My Profile,Mijn profiel
DocType: Help Article,Beginner,Beginner
DocType: Contact,Is Primary Contact,Is Primaire contactpersoon
apps/frappe/frappe/config/website.py,Javascript to append to the head section of the page.,Javascript toe te voegen aan de hoofdsectie van de pagina.
apps/frappe/frappe/core/doctype/user_permission/user_permission_list.js,Add / Update,Toevoegen / bijwerken
apps/frappe/frappe/www/printview.py,Not allowed to print draft documents,Niet toegestaan om ontwerpen van documenten af te drukken
apps/frappe/frappe/core/doctype/role_permission_for_page_and_report/role_permission_for_page_and_report.js,Reset to defaults,Teruggezet naar de standaardinstellingen
DocType: Workflow,Transition Rules,Overgang Regels
apps/frappe/frappe/public/js/frappe/data_import/import_preview.js,Showing only first {0} rows in preview,Alleen eerste {0} rijen in voorbeeld weergeven
apps/frappe/frappe/core/doctype/report/report.js,Example:,Voorbeeld:
DocType: Workflow,Defines workflow states and rules for a document.,Definieert workflow-staten en regels voor een document.
DocType: Workflow State,Filter,filter
apps/frappe/frappe/automation/doctype/auto_repeat/auto_repeat.py,Check the Error Log for more information: {0},Controleer het foutenlogboek voor meer informatie: {0}
apps/frappe/frappe/database/schema.py,Fieldname {0} cannot have special characters like {1},"Veldnaam {0} kan geen speciale tekens, zoals hebben {1}"
