All customizations will be removed. Please confirm.,ಎಲ್ಲಾ ಗ್ರಾಹಕೀಕರಣ ತೆಗೆದುಹಾಕಲಾಗುತ್ತದೆ. ಖಚಿತಪಡಿಸಿ.
"All possible Workflow States and roles of the workflow. <br>Docstatus Options: 0 is""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","ಎಲ್ಲಾ ಸಾಧ್ಯ ಕೆಲಸದೊತ್ತಡದ ಸ್ಟೇಟ್ಸ್ ಮತ್ತು ಕೆಲಸದೊತ್ತಡದ ಪಾತ್ರಗಳಿಗೆ . <br> DocStatus ಆಯ್ಕೆಗಳು : 0 "" ಉಳಿಸಿದ "" ಆಗಿದೆ , 1 ""ಸಲ್ಲಿಸಿದ"" ಮತ್ತು 2 "" ರದ್ದುಗೊಳಿಸಲಾಗಿದೆ "" ಇದೆ"
Allow Attach,ಲಗತ್ತಿಸಿ ಅನುಮತಿಸಿ
Allow Import,ಅನುಮತಿಸಿ ಆಮದು
Allow Import via Data Import Tool,ಡೇಟಾ ಆಮದು ಟೂಲ್ ಮೂಲಕ ಆಮದು ಅನುಮತಿಸಿ
Allow Rename,ಮರುಹೆಸರಿಸು ಅನುಮತಿಸಿ
Allow on Submit,ಸಲ್ಲಿಸಿ ಮೇಲೆ ಅನುಮತಿಸಿ
Allow user to login only after this hour (0-24),ಬಳಕೆದಾರ ಮಾತ್ರ ಈ ಗಂಟೆ ನಂತರ ( 0-24 ) ಲಾಗಿನ್ ಅನುಮತಿಸಿ
Allow user to login only before this hour (0-24),ಬಳಕೆದಾರ ಮಾತ್ರ ಈ ಗಂಟೆ ಮೊದಲು ( 0-24 ) ಲಾಗಿನ್ ಅನುಮತಿಸಿ
Allowed,ಅವಕಾಶ
"Allowing DocType, DocType. Be careful!",ಅವಕಾಶ doctype doctype . ಎಚ್ಚರಿಕೆ!
Already Registered,ನೋಂದಾಯಿಸಿದ್ದೀರಾ
Already in user's To Do list,ಈಗಾಗಲೇ ಬಳಕೆದಾರರ ಪಟ್ಟಿ ಮಾಡಲು ರಲ್ಲಿ
Alternative download link,ಪರ್ಯಾಯ ಡೌನ್ಲೋಡ್ ಲಿಂಕ್
"Alternatively, you can also specify 'auto_email_id' in site_config.json","ಪರ್ಯಾಯವಾಗಿ, ನೀವು ಅಂದರೆ site_config.json ರಲ್ಲಿ ' auto_email_id ' ಸೂಚಿಸಬಹುದು"
Always use above Login Id as sender,ಯಾವಾಗಲೂ ಕಳುಹಿಸುವವರ ಎಂದು ಲಾಗಿನ್ ಐಡಿ ಮೇಲೆ ಬಳಸಲು
Amend,ತಪ್ಪುಸರಿಪಡಿಸು
"An icon file with .ico extension. Should be 16 x 16 px. Generated using a favicon generator. [<a href=""http://favicon-generator.org/"" target=""_blank"">favicon-generator.org</a>]",". Ico ವಿಸ್ತರಣೆಯೊಂದಿಗೆ ಒಂದು ಐಕಾನ್ ಫೈಲ್ . 16 X 16 px ಇರಬೇಕು . ಒಂದು ಫೆವಿಕಾನ್ ಜನರೇಟರ್ ಬಳಸಿ ರಚಿಸಿದ . [ ಕವಿದ Href=""http://favicon-generator.org/"" target = ಫೆವಿಕಾನ್ - generator.org </ ಒಂದು > ]"
"Another {0} with name {1} exists, select another name","ಮತ್ತೊಂದು {0} ಹೆಸರಿನ {1} ಅಸ್ತಿತ್ವದಲ್ಲಿದೆ, ಮತ್ತೊಂದು ಹೆಸರನ್ನು ಆಯ್ಕೆ"
Any existing permission will be deleted / overwritten.,ಯಾವುದೇ ಅಸ್ತಿತ್ವದಲ್ಲಿರುವ ಅನುಮತಿ / ಬರೆಯಲ್ಪಟ್ಟಿತೆಂದರೆ ಅಳಿಸಲ್ಪಡುತ್ತದೆ.
Anyone Can Read,ಯಾರಾದರೂ ಓದಿ ಕ್ಯಾನ್
Anyone Can Write,ಯಾರಾದರೂ ಬರೆಯಬಹುದು
"Apart from Role based Permission Rules, you can apply User Permissions based on DocTypes.","ಹೊರತಾಗಿ ಪಾತ್ರ ಆಧಾರಿತ ಅನುಮತಿಯನ್ನು ನಿಯಮಗಳನ್ನು ರಿಂದ , ನೀವು DOCTYPES ಆಧರಿಸಿ ಬಳಕೆದಾರ ಅನುಮತಿಗಳು ಅನ್ವಯಿಸಬಹುದು."
"Apart from System Manager, roles with 'Set User Permissions' right can set permissions for other users for that Document Type.","ಹೊರತಾಗಿ ವ್ಯವಸ್ಥೆ ಮ್ಯಾನೇಜರ್ ನಿಂದ , ' ಬಳಕೆದಾರ ಅನುಮತಿಗಳು ' ಬಲ ಪಾತ್ರಗಳನ್ನು ಎಂದು ಡಾಕ್ಯುಮೆಂಟ್ ವಿಧ ಇತರ ಬಳಕೆದಾರರಿಗೆ ಅನುಮತಿಗಳನ್ನು ಹೊಂದಿಸಬಹುದು."
App Name,ಅಪ್ಲಿಕೇಶನ್ ಹೆಸರು
App not found,ಅಪ್ಲಿಕೇಶನ್ ಕಂಡುಬಂದಿಲ್ಲ
Application Installer,ಅಪ್ಲಿಕೇಶನ್ ಅನುಸ್ಥಾಪಕವನ್ನು
Applications,ಅಪ್ಲಿಕೇಷನ್ಸ್
Apply Style,ಶೈಲಿ ಅನ್ವಯಿಸು
Apply User Permissions,ಬಳಕೆದಾರ ಅನುಮತಿಗಳು ಅನ್ವಯಿಸು
Are you sure you want to delete the attachment?,ನೀವು ಬಾಂಧವ್ಯ ಅಳಿಸಲು ಬಯಸುತ್ತೀರೆ?
Arial,ಏರಿಯಲ್
"As a best practice, do not assign the same set of permission rule to different Roles. Instead, set multiple Roles to the same User.","ಒಂದು ಉತ್ತಮ , ವಿವಿಧ ಪಾತ್ರಗಳು ಅನುಮತಿ ಆಡಳಿತದ ಅದೇ ನಿಗದಿಪಡಿಸಿದ್ದಾರೆ ಇಲ್ಲ . ಬದಲಿಗೆ, ಅದೇ ಬಳಕೆದಾರ ಅನೇಕ ಪಾತ್ರಗಳನ್ನು ಸೆಟ್ ."
Ascending,ಆರೋಹಣ
Assign To,ನಿಗದಿ
Assigned By,ಅದಕ್ಕೆ
Assigned To,ನಿಯೋಜಿಸಲಾಗಿದೆ
Assigned To Fullname,ಪೂರ್ಣ ಹೆಸರು ನಿಯೋಜಿಸಲಾಗಿದೆ
Assigned To/Owner,/ ಮಾಲೀಕರನ್ನು ನಿಯೋಜಿಸಲಾಗಿದೆ
Assignment Added,ನಿಯೋಜನೆ ಸೇರಿಸಲಾಗಿದೆ
Assignment Status Changed,ನಿಯೋಜನೆ ಸ್ಥಿತಿ ಬದಲಾವಣೆ
Assignments,ನಿಯೋಜನೆಗಳು
Attach,ಲಗತ್ತಿಸಿ
Attach Document Print,ದಸ್ತಾವೇಜನ್ನು ಮುದ್ರಿಸು ಲಗತ್ತಿಸಿ
Attach as web link,ವೆಬ್ ಲಿಂಕ್ ಲಗತ್ತಿಸಿ
Attached To DocType,Doctype ಲಗತ್ತಿಸಲಾದ
Attached To Name,ಹೆಸರು ಲಗತ್ತಿಸಲಾದ
Attachments,ಲಗತ್ತುಗಳು
Auto Email Id,ಆಟೋ ಮಿಂಚಂಚೆ
Auto Name,ಕಾರು ಹೆಸರು
Auto generated,ಆಟೋ ರಚಿತವಾದ
Avatar,ಅವತಾರ
Back to Login,ಬ್ಯಾಕ್ ಲಾಗಿನ್
Background Color,ಹಿನ್ನೆಲೆ ಬಣ್ಣ
Background Image,ಹಿನ್ನೆಲೆ ಚಿತ್ರ
Background Style,ಹಿನ್ನೆಲೆ ಶೈಲಿ
Banner,ಗಮನಸೆಳೆಯುವ
Banner HTML,ಬ್ಯಾನರ್ ಎಚ್ಟಿಎಮ್ಎಲ್
Banner Image,ಬ್ಯಾನರ್ ಚಿತ್ರ
Banner is above the Top Menu Bar.,ಬ್ಯಾನರ್ ಟಾಪ್ ಮೆನು ಬಾರ್ ಮೇಲೆ
Begin this page with a slideshow of images,ಚಿತ್ರಗಳ ಸ್ಲೈಡ್ಶೋ ಈ ಪುಟ ಆರಂಭಿಸಲು
Beginning with,ಆರಂಭಿಸಿ
Belongs to,ಸೇರುತ್ತದೆ ಗೆ
Bio,ಬಯೋ
Birth Date,ಜನನ ದಿನಾಂಕ
Blog Category,ಬ್ಲಾಗ್ ವರ್ಗ
Blog Intro,ಪರಿಚಯ ಬ್ಲಾಗ್
Blog Introduction,ಬ್ಲಾಗ್ ಪರಿಚಯ
Blog Post,ಬ್ಲಾಗ್ ಪೋಸ್ಟ್
Blog Settings,ಬ್ಲಾಗ್ ಸೆಟ್ಟಿಂಗ್ಗಳು
Blog Title,ಬ್ಲಾಗ್ ಶೀರ್ಷಿಕೆ
Blogger,ಬ್ಲಾಗರ್
Bookmarks,ಬುಕ್ಮಾರ್ಕ್ಗಳನ್ನು
Both login and password required,ಅಗತ್ಯವಿದೆ ಲಾಗಿನ್ ಮತ್ತು ಪಾಸ್ವರ್ಡ್ ಎರಡೂ
Brand HTML,ಬ್ರ್ಯಾಂಡ್ ಎಚ್ಟಿಎಮ್ಎಲ್
Bulk Email,ದೊಡ್ಡ ಪ್ರಮಾಣದ ಇಮೇಲ್
Bulk email limit {0} crossed,ದೊಡ್ಡ ಪ್ರಮಾಣದ ಇಮೇಲ್ ಮಿತಿಯನ್ನು {0} ದಾಟಿ
Button,ಗುಂಡಿ
By,ಮೂಲಕ
Calculate,ಲೆಕ್ಕ
Calendar,ಕ್ಯಾಲೆಂಡರ್
Cancel,ರದ್ದು
Cancelled,ರದ್ದುಗೊಳಿಸಲಾಗಿದೆ
"Cannot Edit {0} directly: To edit {0} properties, create / update {1}, {2} and {3}","ಸಂಪಾದಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ {0} ನೇರವಾಗಿ : {0} ಗುಣಗಳನ್ನು ಸಂಪಾದಿಸಲು , ರಚಿಸಲು / ಅಪ್ಡೇಟ್ {1} , {2} ಮತ್ತು {3}"
Cannot Update: Incorrect / Expired Link.,ನವೀಕರಿಸಲಾಗುವುದಿಲ್ಲ : ಕೊನೆಗೊಂಡಿದೆ / ತಪ್ಪಾದ ಲಿಂಕ್ .
Cannot Update: Incorrect Password,ನವೀಕರಿಸಲಾಗುವುದಿಲ್ಲ : ತಪ್ಪಾದ ಪಾಸ್ವರ್ಡ್
Cannot add more than 50 comments,ಹೆಚ್ಚು 50 ಪ್ರತಿಕ್ರಿಯೆಗಳು ಸೇರಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ
Cannot cancel before submitting. See Transition {0},ಸಲ್ಲಿಸುವ ಮೊದಲು ರದ್ದುಗೊಳಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ .
Cannot change picture,ಚಿತ್ರವನ್ನು ಬದಲಾಯಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ
Cannot change state of Cancelled Document. Transition row {0},ರದ್ದುಗೊಳಿಸಲಾಗಿದೆ ಡಾಕ್ಯುಮೆಂಟ್ ರಾಜ್ಯದ ಬದಲಾಯಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ .
Cannot change {0},ಬದಲಾಯಿಸಲಾಗುವುದಿಲ್ಲ {0}
Cannot delete or cancel because {0} {1} is linked with {2} {3},ಅಳಿಸಲು ಅಥವಾ {0} {1} ಸಂಬಂಧ ಕಾರಣ ರದ್ದುಗೊಳಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ {2} {3}
Cannot delete {0} as it has child nodes,{0} ಆಲ್ಡ್ವಿಚ್ childNodes ಅಳಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ
Cannot edit standard fields,ಡೀಫಾಲ್ಟ್ ಜಾಗ ಸಂಪಾದಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ
Cannot map because following condition fails: ,Cannot map because following condition fails: 
Cannot open instance when its {0} is open,ಅದರ {0} ತೆರೆದಿರುತ್ತದೆ ಉದಾಹರಣೆಗೆ ತೆರೆಯಲು ಸಾಧ್ಯವಾಗಿಲ್ಲ
Cannot open {0} when its instance is open,ಅದರ ಉದಾಹರಣೆಗೆ ತೆರೆದುಕೊಂಡಿದ್ದಾಗ {0} ತೆರೆಯಲು ಸಾಧ್ಯವಾಗಿಲ್ಲ
Cannot print cancelled documents,ರದ್ದು ದಾಖಲೆಗಳನ್ನು ಮುದ್ರಿಸಲು ಸಾಧ್ಯವಾಗಿಲ್ಲ
Cannot remove permission for DocType: {0} and Name: {1},Doctype ಅನುಮತಿ ತೆಗೆದುಹಾಕಲು ಸಾಧ್ಯವಿಲ್ಲ : {0} ಮತ್ತು ಹೆಸರು: {1}
Cannot reply to a reply,ಒಂದು ಉತ್ತರಿಸಿ ಪ್ರತ್ಯುತ್ತರ
Cannot set Email Alert on Document Type {0},ಡಾಕ್ಯುಮೆಂಟ್ ಕೌಟುಂಬಿಕತೆ ಮೇಲೆ ಇಮೇಲ್ ಎಚ್ಚರಿಕೆ ಹೊಂದಿಸಲು ಸಾಧ್ಯವಾಗಿಲ್ಲ {0}
Cannot set permission for DocType: {0} and Name: {1},Doctype ಅನುಮತಿ ಹೊಂದಿಸಲು ಸಾಧ್ಯವಾಗಿಲ್ಲ: {0} ಮತ್ತು ಹೆಸರು: {1}
Categorize blog posts.,ಬ್ಲಾಗ್ ಪೋಸ್ಟ್ಗಳನ್ನು ವರ್ಗೀಕರಿಸಲು.
Category,ವರ್ಗ
Category Name,ವರ್ಗ ಹೆಸರು
Center,ಕೇಂದ್ರ
"Certain documents, like an Invoice, should not be changed once final. The final state for such documents is called Submitted. You can restrict which roles can Submit.","ಕೆಲವು ದಾಖಲೆಗಳನ್ನು , ಒಂದು ಸರಕುಪಟ್ಟಿ ಹಾಗೆ ಒಮ್ಮೆ ಅಂತಿಮ ಬದಲಾಗಿದೆ ಮಾಡಬಾರದು . ಹುಡುಕುವ ದಾಖಲೆಗಳಲ್ಲಿ ಅಂತಿಮ ರಾಜ್ಯದ ಸಲ್ಲಿಸಲಾಗಿದೆ ಎಂದು ಕರೆಯಲಾಗುತ್ತದೆ . ನೀವು ಪಾತ್ರಗಳನ್ನು ಸಲ್ಲಿಸಬಹುದು ಯಾವ ನಿರ್ಬಂಧಿಸಬಹುದು."
"Change field properties (hide, readonly, permission etc.)","ಬದಲಾಯಿಸಿ ಕ್ಷೇತ್ರ ಗುಣಗಳನ್ನು ( ಮರೆಮಾಡಲು , ಮಾತ್ರ , ಅನುಮತಿ , ಇತ್ಯಾದಿ ಓದಲು )"
Chat,ಚಾಟಿಂಗ್
Check,ಪರಿಶೀಲಿಸಿ
Check / Uncheck roles assigned to the User. Click on the Role to find out what permissions that Role has.,ಚೆಕ್ / ಬಳಕೆದಾರ ನಿಯೋಜಿಸಲಾದ ಪಾತ್ರಗಳನ್ನು ಆರಿಸ ಬೇಡಿ . ಅನುಮತಿಗಳನ್ನು ಪಾತ್ರವನ್ನು ಹೊಂದಿದೆ ಏನು ಕಂಡುಹಿಡಿಯಲು ಪಾತ್ರ ಕ್ಲಿಕ್ ಮಾಡಿ.
Check this if you want to send emails as this id only (in case of restriction by your email provider).,ನೀವು ಮಾತ್ರ ( ನಿಮ್ಮ ಇಮೇಲ್ ನೀಡುಗರಿಂದ ನಿರ್ಬಂಧದ ಸಂದರ್ಭದಲ್ಲಿ ) ಈ ಐಡಿ ಇಮೇಲ್ಗಳನ್ನು ಕಳುಹಿಸಲು ಬಯಸಿದರೆ ಈ ಪರಿಶೀಲಿಸಿ .
Check this to make this the default letter head in all prints,ಎಲ್ಲಾ ಮುದ್ರಿತ ಈ ಡೀಫಾಲ್ಟ್ ತಲೆಬರಹ ಮಾಡಲು ಈ ಪರಿಶೀಲಿಸಿ
Check which Documents are readable by a User,ಡಾಕ್ಯುಮೆಂಟ್ಸ್ ಒಂದು ಬಳಕೆದಾರ ಮೂಲಕ ಓದಬಹುದಾದ ಇದು ಪರಿಶೀಲಿಸಿ
Checked items shown on desktop,ಡೆಸ್ಕ್ಟಾಪ್ ತೋರಿಸಲಾಗಿದೆ ಪರಿಶೀಲಿಸಿದ ವಸ್ತುಗಳನ್ನು
Child Tables are shown as a Grid in other DocTypes.,ಮಕ್ಕಳ ಕೋಷ್ಟಕಗಳು ಇತರ DOCTYPES ಗ್ರಿಡ್ ತೋರಿಸಲಾಗಿದೆ .
City,ನಗರ
Classic,ಅತ್ಯುತ್ಕೃಷ್ಟ
Clear Cache,ತೆರವುಗೊಳಿಸಿ ಸಂಗ್ರಹ
Clear all roles,ಎಲ್ಲಾ ಪಾತ್ರಗಳನ್ನು ತೆರವುಗೊಳಿಸಿ
Click on a link to get options,ಆಯ್ಕೆಗಳನ್ನು ಪಡೆಯಲು ಲಿಂಕ್ ಮೇಲೆ ಕ್ಲಿಕ್ ಮಾಡಿ
Click on row to view / edit.,/ ಬದಲಾಯಿಸಿ ವೀಕ್ಷಿಸಲು ಸಾಲು ಕ್ಲಿಕ್ ಮಾಡಿ.
Client,ಕಕ್ಷಿಗಾರ
Client-side formats are now deprecated,ಕ್ಲೈಂಟ್ ಸೈಡ್ ಮಾದರಿಗಳು ಈಗ ವಿನಂತಿಸಲಾಗಿದೆ
Close,ಮುಚ್ಚಿ
Close: {0},ಮುಚ್ಚಿ : {0}
Closed,ಮುಚ್ಚಲಾಗಿದೆ
Code,ಕೋಡ್
Collapse,ಕುಸಿತ
Column Break,ಕಾಲಮ್ ಬ್ರೇಕ್
Comment,ಟಿಪ್ಪಣಿ
Comment By,ಕಾಮೆಂಟ್
Comment By Fullname,FULLNAME ನಿಮ್ಮನ್ನು ಕಾಮೆಂಟ್
Comment Date,ಕಾಮೆಂಟ್ ದಿನಾಂಕ
Comment Docname,docName ಕಾಮೆಂಟ್
Comment Doctype,ಕಾಮೆಂಟ್ DOCTYPE
Comment Time,ಟೈಮ್ ಕಾಮೆಂಟ್
Comments,ಪ್ರತಿಕ್ರಿಯೆಗಳು
Communication,ಸಂವಹನ
Communication Medium,ಸಂವಹನ ಮಧ್ಯಮ
Company History,ಕಂಪನಿ ಇತಿಹಾಸ
Company Introduction,ಕಂಪನಿ ಪರಿಚಯ
Complaint,ದೂರು
Complete By,ದಿ ಕಂಪ್ಲೀಟ್
Condition,ಪರಿಸ್ಥಿತಿ
Contact Us Settings,ಸಂಪರ್ಕಿಸಿ ಸೆಟ್ಟಿಂಗ್ಗಳು
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","ಇತ್ಯಾದಿ "" ಮಾರಾಟದ ಪ್ರಶ್ನೆ , ಪ್ರಶ್ನೆ ಬೆಂಬಲ "" ಹೊಸ ಸಾಲಿನಲ್ಲಿ ಪ್ರತಿ ಅಥವಾ ಬೇರ್ಪಡಿಸಲಾಗಿರುತ್ತದೆ ನಂತಹ ಸಂಪರ್ಕ ಆಯ್ಕೆಗಳನ್ನು ."
Content,ವಿಷಯ
Content Hash,ವಿಷಯ ಹ್ಯಾಷ್
Content in markdown format that appears on the main side of your page,Markdown ರೂಪದಲ್ಲಿ ವಿಷಯ ನಿಮ್ಮ ಪುಟ ಮುಖ್ಯ ಬದಿಯಲ್ಲಿ ಕಾಣುತ್ತದೆ ಮಾಡಲಿಲ್ಲ
Content web page.,ವಿಷಯ ವೆಬ್ ಪುಟ .
Controller,ನಿಯಂತ್ರಕ
Copy,ನಕಲು
Copyright,ಕೃತಿಸ್ವಾಮ್ಯ
Core,ಕೋರ್
Could not connect to outgoing email server,ಹೊರಹೋಗುವ ಇಮೇಲ್ ಸರ್ವರ್ ಸಂಪರ್ಕ ಸಾಧ್ಯವಾಗಿಲ್ಲ
Could not find {0},ಸಿಕ್ಕುತ್ತಿಲ್ಲ {0}
Count,ಎಣಿಕೆ
Country,ದೇಶ
Create,ರಚಿಸಿ
Create a new {0},ಹೊಸ {0} ರಚಿಸಿ
