Brand HTML,브랜드 HTML
Bulk Email,대량 이메일
Bulk email limit {0} crossed,대량 이메일 제한 {0} 넘어
Button,Button
By,로
Calculate,계산
Calendar,캘린더
Cancel,취소
Cancelled,취소
"Cannot Edit {0} directly: To edit {0} properties, create / update {1}, {2} and {3}","편집 할 수 없습니다 {0} 직접 : {0} 속성을 편집하려면, 생성 / 업데이트 {1}, {2}와 {3}"
Cannot Update: Incorrect / Expired Link.,업데이트 할 수 없습니다 만료 / 잘못된 링크.
Cannot Update: Incorrect Password,업데이트 할 수 없습니다 : 잘못된 암호
Cannot add more than 50 comments,50 개 이상의 댓글을 추가 할 수 없습니다
Cannot cancel before submitting. See Transition {0},제출하기 전에 취소 할 수 없습니다.보기 전환 {0}
Cannot change picture,사진을 변경할 수 없습니다
Cannot change state of Cancelled Document. Transition row {0},취소 된 문서의 상태를 변경할 수 없습니다.전환 행 {0}
Cannot change {0},변경할 수 없습니다 {0}
Cannot delete or cancel because {0} {1} is linked with {2} {3},삭제하거나 {0} {1}과 연결되어 있기 때문에 취소 할 수 없습니다 {2} {3}
Cannot delete {0} as it has child nodes,이 자식 노드를 가지고 {0}을 (를) 삭제할 수 없습니다
Cannot edit standard fields,표준 필드를 편집 할 수 없습니다
Cannot map because following condition fails: ,Cannot map because following condition fails: 
Cannot open instance when its {0} is open,그 {0}이 열려있을 때 인스턴스를 열 수 없습니다
Cannot open {0} when its instance is open,해당 인스턴스가 열려있을 때 {0} 열 수 없습니다
Cannot print cancelled documents,취소 문서를 인쇄 할 수 없습니다
Cannot remove permission for DocType: {0} and Name: {1},문서 종류에 대한 사용 권한을 제거 할 수 없습니다 : {0}과 이름 : {1}
Cannot reply to a reply,응답에 회신 할 수 없습니다
Cannot set Email Alert on Document Type {0},문서 형식에 대한 이메일 알림을 설정할 수 없습니다 {0}
Cannot set permission for DocType: {0} and Name: {1},문서 종류에 대한 사용 권한을 설정할 수 없습니다 : {0}과 이름 : {1}
Categorize blog posts.,블로그 게시물을 분류합니다.
Category,카테고리
Category Name,카테고리 이름
Center,가운데
"Certain documents, like an Invoice, should not be changed once final. The final state for such documents is called Submitted. You can restrict which roles can Submit.","특정 문서, 송장처럼, 한 번 최종 변경 될 수 없습니다.이러한 문서의 최종 상태는 제출라고합니다.당신은 역할이 등록 할 수있는 제한 할 수 있습니다."
"Change field properties (hide, readonly, permission etc.)","변경 필드 속성 (숨김, 읽기 전용, 권한 등)"
Chat,채팅
Check,확인
Check / Uncheck roles assigned to the User. Click on the Role to find out what permissions that Role has.,체크 / 사용자에게 할당 된 역할을 취소합니다.역할이 가지는 권한을 찾기 위해 역할을 클릭합니다.
Check this if you want to send emails as this id only (in case of restriction by your email provider).,만 (이메일 제공 업체에 의해 제한의 경우)이 ID로 이메일을 보내려면이 옵션을 선택합니다.
Check this to make this the default letter head in all prints,모든 지문이 기본 문자 머리를 만들기 위해이 옵션을 선택
Check which Documents are readable by a User,문서는 사용자가 읽을 수있는 확인
Checked items shown on desktop,바탕 화면에 표시 체크 된 항목
Child Tables are shown as a Grid in other DocTypes.,자식 테이블은 다른 doctype에있는 그리드로 표시됩니다.
City,시
Classic,기본
Clear Cache,캐시 지우기
Clear all roles,모든 역할을 취소합니다
Click on a link to get options,옵션을 얻을 수있는 링크를 클릭
Click on row to view / edit.,/ 편집을 볼 수 행을 클릭합니다.
Client,클라이언트
Client-side formats are now deprecated,클라이언트 측 형식은 이제 더 이상 사용되지 않습니다
Close,닫기
Close: {0},닫기 : {0}
Closed,닫힘
Code,코드
Collapse,접기
Column Break,단 나누기
Comment,코멘트
Comment By,에 의해 코멘트
Comment By Fullname,전체 이름으로 코멘트
Comment Date,댓글 날짜
Comment Docname,docName 같은에게 코멘트
Comment Doctype,DOCTYPE에게 코멘트
Comment Time,타임 코멘트
Comments,비고
Communication,통신 네트워크
Communication Medium,통신 매체
Company History,회사 연혁
Company Introduction,회사 소개
Complaint,불평
Complete By,으로 완료
Condition,조건
Contact Us Settings,연락처 설정
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","등 ""판매 쿼리, 지원 쿼리""새 줄에 각 또는 쉼표로 구분하여 같은 연락처 옵션."
Content,목차
Content Hash,콘텐츠 해시
Content in markdown format that appears on the main side of your page,당신의 메인 페이지에 나타납니다 인하 형식의 내용
Content web page.,콘텐츠 웹 페이지.
Controller,제어 장치
Copy,복사
Copyright,저작권
Core,코어
Could not connect to outgoing email server,보내는 전자 메일 서버에 연결할 수 없습니다
Could not find {0},찾을 수 없습니다 {0}
Count,갯수
Country,국가
Create,생성
Create a new {0},새 {0} 만들기
Created Custom Field {0} in {1},사용자 정의 필드 생성 {0}에서 {1}
Created Customer Issue,생성 된 고객의 이슈
Created Opportunity,만든 기회
Created Support Ticket,제작 지원 티켓
Creation / Modified By,생성 / 수정 한
Currency,통화
Current status,현재 상태
Custom CSS,사용자 정의 CSS
Custom Field,사용자 정의 필드
Custom Javascript,사용자 지정 자바 스크립트
Custom Reports,사용자 정의 보고서
Custom Script,사용자 정의 스크립트
Custom?,사용자 지정?
Customize,사용자 지정
Customize Form,양식을 사용자 정의
Customize Form Field,양식 필드에게 사용자 지정
"Customize Label, Print Hide, Default etc.","등 라벨, 인쇄 숨기기, 기본을 사용자 정의"
Customized HTML Templates for printing transctions.,인쇄 transctions에 대한 사용자 정의 HTML 템플릿.
Daily Event Digest is sent for Calendar Events where reminders are set.,매일 이벤트 다이제스트는 미리 알림 설정 달력 이벤트 전송됩니다.
Danger,위험
Data,자료
Data Import / Export Tool,데이터 가져 오기 / 내보내기 도구
Data Import Tool,데이터 가져 오기 도구
Data missing in table,데이터는 표에서 누락
Date,날짜
Date Change,날짜 변경
Date Changed,날짜 변경
Date Format,날짜 Format
Date and Number Format,날짜 및 숫자 형식
Date must be in format: {0},날짜 형식이어야합니다 : {0}
Datetime,날짜
Days in Advance,일전에
Dear,귀하님께
Default,기본값
Default Print Format,기본 인쇄 형식
Default Value,Default Value(기본값)
Default is system timezone,기본값은 시스템 시간대입니다
"Default: ""Contact Us""","기본값 : ""문의"""
DefaultValue,DEFAULTVALUE
Defaults,기본값
"Define read, write, admin permissions for a Website Page.","읽기, 정의, 쓰기, 웹 사이트 페이지에 대한 관리자 권한이 있어야합니다."
Define workflows for forms.,형태의 워크 플로를 정의합니다.
Delete,삭제
Delete Row,행 전체 삭제
Depends On,에 따라 달라집니다
Descending,내림차순
Description,기술
Description and Status,설명 및 상태
"Description for listing page, in plain text, only a couple of lines. (max 140 characters)","일반 텍스트로 목록 페이지에 대한 설명, 라인의 단 몇. (최대 140 자)"
Description for page header.,페이지 헤더에 대한 설명.
Desktop,바탕 화면
Details,세부 정보
Did not add,추가하지 않은
Did not cancel,취소하지 않았다
Did not find {0} for {0} ({1}),에 대한 {0}를 찾을 수 없습니다 {0} ({1})
Did not load,로드되지 않은
Did not remove,제거하지 않은
Did not save,저장하지 않은
"Different ""States"" this document can exist in. Like ""Open"", ""Pending Approval"" etc.","이 문서가이 존재하는 수있는 다른 ""상태""""열기""와 같은, ""승인 보류""등"
Disable Customer Signup link in Login page,로그인 페이지에서 고객의 가입 링크를 사용하지 않도록 설정
Disable Signup,회원 가입에게 사용 안 함
Disabled,사용 안함
Display,스크린
Display Settings,디스플레이 설정
Display in the sidebar of this Website Route node,이 웹 사이트의 루트 노드의 사이드 바에서 표시
Do not allow user to change after set the first time,사용자가 변경할 수 없음 후 처음으로 설정
Doc Status,문서의 상태
DocField,DocField
DocPerm,DocPerm
DocType,문서 종류
DocType Details,문서 종류 세부 사항
DocType can not be merged,문서 종류는 병합 할 수 없습니다
DocType on which this Workflow is applicable.,문서 종류가있는이 워크 플로는 적용 할 수 있습니다.
DocType or Field,문서 종류 또는 필드
Doclist JSON,JSON 문서 목록
Docname,docName 같은
Document,문서
Document Status transition from ,Document Status transition from 
Document Status transition from {0} to {1} is not allowed,{1} (으)로 {0}에서 문서 상태 전환은 허용되지 않습니다
Document Type,문서 형식
Document is only editable by users of role,문서 역할의 사용자 만 편집 할 수 있습니다
Documentation,Documentation (문서화)
Documents,서류
Download,다운로드
Download Backup,다운로드 지원
Download link for your backup will be emailed on the following email address:,백업에 대한 다운로드 링크는 다음 이메일 주소에 이메일로 전송됩니다 :
Drafts,임시보관함
Drag to sort columns,열을 정렬 드래그
Due Date,마감일
Duplicate name {0} {1},중복 된 이름 {0} {1}
Dynamic Link,동적 링크
ERPNext Demo,ERPNext 데모
Edit,편집
Edit Permissions,편집 권한
Editable,편집 가능
Email,이메일
Email Alert,이메일 경고
Email Alert Recipient,이메일 경고 수신자
Email Alert Recipients,이메일 알림받는 사람
Email By Document Field,문서 필드에 이메일
Email Footer,이메일 바닥 글
Email Host,메일 호스트
Email Id,이메일 아이디
Email Login,이메일 로그인
Email Password,이메일 비밀번호
Email Sent,이메일 전송
Email Settings,이메일 설정
Email Signature,이메일 서명
Email Use SSL,이메일 사용 SSL
Email address,이메일 주소
"Email addresses, separted by commas","쉼표로 separted 이메일 주소,"
Email not verified with {1},이메일 확인하지 {1}
Email sent to {0},이메일로 전송 {0}
Email...,이메일 ...
Emails are muted,이메일은 음소거
Embed image slideshows in website pages.,웹 사이트 페이지에 포함 된 이미지 슬라이드 쇼.
Enable,사용
Enable Comments,댓글을 사용
Enable Scheduled Jobs,예약 된 작업 사용
Enabled,사용
Ends on,에 종료
Enter Form Type,양식 유형을 입력
Enter Value,반환 값 입력
Enter at least one permission row,적어도 하나의 권한 행을 입력
"Enter default value fields (keys) and values. If you add multiple values for a field, the first one will be picked. These defaults are also used to set ""match"" permission rules. To see list of fields, go to <a href=""#Form/Customize Form/Customize Form"">Customize Form</a>.","기본 값 필드 (키)와 값을 입력합니다.당신은 필드에 여러 값을 추가 할 경우, 첫 번째 선택됩니다.이러한 기본값은 ""일치""권한 규칙을 설정하는 데 사용됩니다.필드의 목록을 보려면, href=""#Form/Customize Form/Customize Form""> 사용자 지정 양식 </ A> <a로 이동합니다."
"Enter keys to enable login via Facebook, Google, GitHub.","페이스 북, 구글, GitHub의를 통해 로그인 할 수 있도록 키를 입력합니다."
Equals,같음
Error,오류
"Error generating PDF, attachment sent as HTML",HTML로 전송 오류 발생 PDF 첨부 파일
Error: Document has been modified after you have opened it,오류 : 당신이 그것을 연 후 문서가 수정되었습니다
Event,이벤트
Event Datetime,이벤트 날짜 시간
Event Individuals,이벤트 개인
Event Role,이벤트의 역할
Event Roles,이벤트의 역할
Event Type,이벤트 종류
Event User,이벤트 사용자
Event end must be after start,이벤트의 끝은 시작 이후 여야합니다
Events,이벤트
Events In Today's Calendar,오늘의 일정 이벤트
Every Day,매일
Every Month,매월
Every Week,매주마다
Every Year,매년
Everyone,모두
Example:,예
Expand,확장
Export,내보내기
Export not allowed. You need {0} role to export.,수출은 허용되지 않습니다.당신은 수출 {0} 역할을해야합니다.
Exported,수출
"Expression, Optional","표현, 선택"
Facebook,페이스북
Facebook Client ID,페이스 북 클라이언트 ID
Facebook Client Secret,페이스 북 클라이언트의 비밀
Facebook Share,페이스 북 공유하기
Facebook User ID,페이스 북의 사용자 ID
Facebook Username,페이스 북의 사용자 이름
FavIcon,파비콘
Female,여성
Field Description,필드 설명
Field Name,필드 이름
Field Type,필드 유형
"Field that represents the Workflow State of the transaction (if field is not present, a new hidden Custom Field will be created)","워크 플로 트랜잭션의 상태 (필드가없는 경우, 새로운 숨겨진 사용자 정의 필드가 만들어집니다)을 나타내는 필드"
Field {0} in row {1} cannot be hidden and mandatory without default,이 필드 {0} 행에서 {1} 기본 않고 숨겨진 필수 할 수 없습니다
Field {0} is not selectable.,이 필드 {0} 선택할 수 없습니다.
Field {0} of type {1} cannot be mandatory,이 필드 {0} 유형의 {1}는 필수가 될 수 없습니다
Fieldname,필드 이름
Fieldname is required in row {0},필드 이름은 행에 필요한 {0}
Fieldname not set for Custom Field,필드 이름은 사용자 정의 필드를 설정하지
Fieldname which will be the DocType for this link field.,이 링크 필드에 대한 문서 종류가 될 것입니다 필드 이름.
Fieldname {0} appears multiple times in rows {1},필드 이름 {0} 행에 여러 번 나타납니다 {1}
"Fieldname {0} cannot contain letters, numbers or spaces","필드 이름 {0} 문자, 숫자 또는 공백을 포함 할 수 없습니다"
Fields,필드
"Fields separated by comma (,) will be included in the<br /><b>Search By</b> list of Search dialog box","쉼표 (,)로 구분 필드 (,)가 검색 대화 상자의 </ b>를 목록으로 <br의 /> Rb는 검색에 포함됩니다"
Fieldtype cannot be changed from {0} to {1} in row {2},Fieldtype의 정보는 다음의 제품에 {0}을 변경할 수 없습니다 {1} 행의 {2}
File,파일
File Data,파일 데이터
File Name,파일 이름
File Size,파일 크기
File URL,파일의 URL
File not attached,파일 첨부하지
File size exceeded the maximum allowed size of {0} MB,파일 크기는 {0} MB의 최대 허용 크기를 초과
Fill Screen,화면을 가득 채운
Filter,필터
Filter records based on User Permissions defined for a user,사용자에 대해 정의 된 사용자의 권한에 따라 레코드 필터
Filters,필터
Find {0} in {1},에서 {0}을 찾기 {1}
First Name,이름
Float,Float
Float Precision,정밀 플로트
Font (Heading),글꼴 (호)
Font (Text),글꼴 (텍스트)
Font Size,글꼴 크기
Font Size (Text),글꼴 크기 (텍스트)
Fonts,글꼴
Footer,바닥 글
Footer Background,바닥 글의 배경
Footer Items,바닥 글 항목
Footer Text,바닥 글 텍스트
For DocType,문서 종류에 대한
"For Links, enter the DocType as rangeFor Select, enter list of Options separated by comma","링크의 경우, 범위와 문서 종류를 입력  선택의 경우, 쉼표 (,)로 구분 옵션의 목록을 입력"
"For comparative filters, start with","비교 필터의 경우, 시작"
For example if you cancel and amend 'INV004' it will become a new document 'INV004-1'. This helps you to keep track of each amendment.,취소 및 'INV004'을 개정 예를 들어 그것은 새 문서 'INV004-1'이 될 것입니다.이것은 당신이 각 개정을 추적하는 데 도움이됩니다.
For ranges,범위에 대해
For top bar,상단 막대
For {0} at level {1} in {2} in row {3},에 대한 {0} 레벨의 {1}에서 {2} 행에서 {3}
Forgot Password,비밀 번호를 잊으셨습니까
Forgot Password?,비밀 번호를 잊으셨습니까?
Form,양식
Forum,포럼을 통해 문의합니다.
Forums,포럼
Forward To Email Address,앞으로 이메일 주소
Frappe Framework,프라페 프레임 워크
Friday,금요일
From Date must be before To Date,날짜 누계 이전이어야합니다
Full Name,전체 이름
Gantt Chart,Gantt 차트
Gender,성별
Generator,발전기
Georgia,그루지야
Get,보세요
Get From ,Get From 
"Get your globally recognized avatar from <a href=""https://gravatar.com/"">Gravatar.com</a>","만약 당신이 좋아 href=""https://gravatar.com/""> Gravatar.com </ A>에서 세계적으로 인정 아바타를보세요"
GitHub,GitHub
GitHub Client ID,GitHub의 클라이언트 ID
GitHub Client Secret,GitHub의 클라이언트 비밀
Github User ID,GitHub의 사용자 ID
Github Username,GitHub의 사용자 이름
Google,구글
Google Analytics ID,Google 웹 로그 분석 ID
Google Client ID,구글 클라이언트 ID
Google Client Secret,구글 클라이언트 비밀
Google Plus One,구글 플러스 원
Google User ID,구글의 사용자 ID
Google Web Font (Heading),구글 웹 폰트 (호)
Google Web Font (Text),구글 웹 글꼴 (텍스트)
Greater or equals,크거나 같음
Greater than,큼
"Group Added, refreshing...","그룹 추가, 상쾌 ..."
Group Description,그룹 설명
Group Name,그룹 이름
Group Title,그룹 제목
Group Type,그룹 종류
Groups,그룹
HTML for header section. Optional,머리글 구역에 대한 HTML.선택사항
Have an account? Login,계정이있으세요?로그인
Header,머리글
Heading,헤딩
Heading Text As,으로 텍스트 제목
Help,도움말
Help on Search,검색에 대한 도움말
Helvetica Neue,헬 베티 노이에
Hidden,표시 안함
Hide Actions,작업을 숨기기
Hide Copy,복사에게 숨기기
Hide Heading,숨기기 제목
Hide Toolbar,툴바에게 숨기기
Hide the sidebar,사이드 바 숨기기
High,높음
Highlight,옵션
History,역사
Home Page,홈페이지
Home Page is Products,홈 페이지는 제품입니다
ID (name) of the entity whose property is to be set,속성 설정 될 엔티티의 ID (이름)
Icon,아이콘
Icon will appear on the button,아이콘이 버튼에 나타납니다
"If a Role does not have access at Level 0, then higher levels are meaningless.","역할은 레벨 0에서 액세스 할 수없는 경우, 높은 수준은 무의미하다."
"If checked, all other workflows become inactive.",이 옵션을 선택하면 다른 모든 워크 플로는 비활성 상태가됩니다.
"If checked, the Home page will be the default Item Group for the website.",이 옵션을 선택하면 홈 페이지는 웹 사이트에 대한 기본 항목의 그룹이 될 것입니다.
"If image is selected, color will be ignored (attach first)","이미지가 선택되면, 색상이 (제 첨부)은 무시 될 것이다"
If non standard port (e.g. 587),비표준 포트 (예 : 587)의 경우
"If these instructions where not helpful, please add in your suggestions on GitHub Issues.","이 지침 곳에 도움이되지 않으면, GitHub의 문제에 대한 당신의 제안에 추가하십시오."
"If you set this, this Item will come in a drop-down under the selected parent.","이 작업을 설정하는 경우,이 항목을 선택한 부모 아래 드롭 다운에서 올 것이다."
Ignore User Permissions,사용자 권한을 무시
"Ignoring Item {0}, because a group exists with the same name!",무시 항목 {0} 그룹이 동일한 이름으로 존재하기 때문에!
Image,영상
Image Link,이미지 링크
Import,가져오기
Import / Export Data,가져 오기 / 내보내기 데이터
Import / Export Data from .csv files.,가져 오기 / 내보내기 데이터에서. CSV 파일.
In,"결과적으로, 우리는 생각, 감정의 패턴을 강조하고, 문제되는 사회 매니페스트하고 명확하고 간결 간단하고 기억하기 쉬운 비유를 통해 묘사된다."
In Dialog,대화 상자에서
In Filter,필터
In List View,목록보기
In Report Filter,보고서 필터에
In points. Default is 9.,포인트.기본값은 9입니다.
In response to,에 대한 응답으로
Incorrect value in row {0}: {1} must be {2} {3},잘못된 값은 행의 {0} {1}해야합니다 {2} {3}
Incorrect value: {0} must be {1} {2},잘못된 값 : {0}이어야합니다 {1} {2}
Index,목차
Individuals,개인
Info,정보
Insert After,후 삽입
"Insert After field '{0}' mentioned in Custom Field '{1}', does not exist","'{0}'사용자 정의 필드에서 언급 한 '{1}', 존재하지 않는 필드 뒤에 삽입"
Insert Below,아래에 삽입
Insert Code,코드에게 삽입
Insert Row,행에게 삽입
Insert Style,스타일 삽입
Install Applications.,응용 프로그램을 설치합니다.
Installed,설치된
Installer,설치
Int,이자
Integrations,통합
Introduce your company to the website visitor.,웹 사이트 방문자에게 당신의 회사를 소개합니다.
Introduction,소개
Introductory information for the Contact Us Page,문의 페이지에 대한 소개 정보
Invalid Email: {0},잘못된 이메일 : {0}
Invalid Filter: {0},잘못된 필터 : {0}
Invalid Home Page,잘못된 홈 페이지
Invalid Login,잘못된 로그인
Invalid Outgoing Mail Server or Port,잘못된 보내는 메일 서버 또는 포트
Invalid login or password,잘못된 로그인 또는 암호
Invalid recipient address,잘못된받는 사람 주소
Inverse,역
Is Active,활성
Is Child Table,자식 테이블입니다
Is Default,기본값
Is Event,행사
Is Mandatory Field,필수 필드
Is Single,싱글
Is Standard,표준입니다
Is Submittable,Submittable입니다
Is Task,작업입니다
Item cannot be added to its own descendents,항목은 자체 하위에 추가 할 수없는
JavaScript Format: frappe.query_reports['REPORTNAME'] = {},자바 스크립트 형식 : frappe.query_reports [ 'REPORTNAME'] = {}
Javascript,자바스크립트
Javascript to append to the head section of the page.,자바 스크립트는 페이지의 헤드 부에 추가한다.
Key,키
Label,라벨
Label Help,라벨 도움말
Label and Type,레이블 및 유형
Label is mandatory,상표는 필수입니다
Landing Page,방문 페이지
Language,언어
Language preference for user interface (only if available).,사용자 인터페이스에 대한 언어 환경 (만 가능한 경우).
"Language, Date and Time settings","언어, 날짜 및 시간 설정"
Last IP,마지막 IP
Last Login,마지막 로그인
Last Name,성
